subref	form	norm	lemma	tag	curated
1@Καθόλου	Καθόλου	καθόλου			n
1@τοίνυν	τοίνυν	τοίνυν			n
1@περὶ	περὶ	περί			n
1@τῶν	τῶν	τῶν			n
1@ἐν	ἐν	ἐν			n
1@τῇ	τῇ	τῇ			n
1@γῇ	γῇ	γῇ			n
1@γινομένων	γινομένων	γινομένων			n
1@σεισμῶν	σεισμῶν	σεισμῶν			n
1@καὶ	καὶ	καί			n
1@τῆς	τῆς	τῆς			n
1@τούτων	τούτων	τούτων			n
1@αἰτίας	αἰτίας	αἰτίας			n
1@καθὰ	καθὰ	καθά			n
1@τοῖς	τοῖς	τοῖς			n
1@παλαιοῖς	παλαιοῖς	παλαιοῖς			n
1@διείληπται	διείληπται	διείληπται			n
1@ῥητέον	ῥητέον	ῥητέον			n
1@δυσεπηβόλου	δυσεπηβόλου	δυσεπηβόλου			n
1@τε	τε	τέ			n
1@καὶ[2]	καὶ	καί			n
1@σχεδὸν	σχεδὸν	σχεδόν			n
1@ἀτεκμάρτου	ἀτεκμάρτου	ἀτεκμάρτου			n
1@αὐτοῖς	αὐτοῖς	αὐτοῖς			n
1@τοῦ	τοῦ	τοῦ			n
1@τοιούτου	τοιούτου	τοιούτου			n
1@εἴδους	εἴδους	εἴδους			n
1@καταληφθέντος	καταληφθέντος	καταληφθέντος			n
1@ἐπεὶ	ἐπεὶ	ἐπεί			n
1@τοίνυν[2]	τοίνυν	τοίνυν			n
1@τοῖς[3]	τοῖς	τοῖς			n
1@περὶ[2]	περὶ	περί			n
1@τὴν	τὴν	τήν			n
1@γῆν	γῆν	γῆν			n
1@πάθεσιν	πάθεσιν	πάθεσιν			n
1@μίαν	μίαν	μίαν			n
1@ἐκ	ἐκ	ἐκ			n
1@πασῶν	πασῶν	πασῶν			n
1@τὴν[2]	τὴν	τήν			n
1@περὶ[3]	περὶ	περί			n
1@τοῦ[2]	τοῦ	τοῦ			n
1@καταγείου	καταγείου	καταγείου			n
1@πυρὸς	πυρὸς	πυρός			n
1@αἰτίαν	αἰτίαν	αἰτίαν			n
1@τέως	τέως	τέως			n
1@ἀποδεχομένους	ἀποδεχομένους	ἀποδεχομένους			n
1@ὁρῶμεν	ὁρῶμεν	ὁρῶμεν			n
1@ἐπεὶ[2]	ἐπεὶ	ἐπεί			n
1@καὶ[3]	καὶ	καί			n
1@τοὺς	τοὺς	τούς			n
1@τόπους	τόπους	τόπους			n
1@ἐν[2]	ἐν	ἐν			n
1@οἷς	οἷς	οἷς			n
1@συνεχῶς	συνεχῶς	συνεχῶς			n
1@σάλοι	σάλοι	σάλοι			n
1@συμβαίνουσιν	συμβαίνουσιν	συμβαίνουσιν			n
1@ἐπετήρησαν	ἐπετήρησαν	ἐπετήρησαν			n
2@καὶ	καὶ	καί			n
2@γὰρ	γὰρ	γάρ			n
2@τὸ	τὸ	τό			n
2@πῦρ	πῦρ	πῦρ			n
2@διεργαζόμενον	διεργαζόμενον	διεργαζόμενον			n
2@cetera	cetera	cetera			n
2@quae	quae	quae			n
2@apud	apud	apud			n
2@Lydum	Lydum	lydum			n
2@cap	cap	cap			n
2@53	53	53			n
2@p[3]	p	p			n
2@107	107	107			n
2@v	v	v			n
2@14	14	14			n
2@usque	usque	usque			n
2@ad	ad	ad			n
2@p[4]	p	p			n
2@109	109	109			n
2@v[2]	v	v			n
2@10[3]	10	10			n
2@leguntur	leguntur	leguntur			n
3@οἱ	οἱ	οἱ			n
3@δέ	δέ	δέ			n
3@γε	γε	γέ			n
3@τῶν	τῶν	τῶν			n
3@φυσικῶν	φυσικῶν	φυσικῶν			n
3@ἀκριβέστερον	ἀκριβέστερον	ἀκριβέστερον			n
3@περὶ	περὶ	περί			n
3@σεισμῶν	σεισμῶν	σεισμῶν			n
3@ἀναλαβόντες	ἀναλαβόντες	ἀναλαβόντες			n
3@τὴν	τὴν	τήν			n
3@αὐτῶν	αὐτῶν	αὐτῶν			n
3@γένεσιν	γένεσιν	γένεσιν			n
3@οὕτως	οὕτως	οὕτως			n
3@πώς	πώς	πώς			n
3@φασιν	φασιν	φασίν			n
3@ἔστι	ἔστι	ἔστι			n
3@φανερὸν	φανερὸν	φανερόν			n
3@ὅτι	ὅτι	ὅτι			n
3@ἀναγκαῖον	ἀναγκαῖον	ἀναγκαῖον			n
3@καὶ	καὶ	καί			n
3@ἀπὸ	ἀπὸ	ἀπό			n
3@ὑγροῦ	ὑγροῦ	ὑγροῦ			n
3@καὶ[2]	καὶ	καί			n
3@ἀπὸ[2]	ἀπὸ	ἀπό			n
3@ξηροῦ	ξηροῦ	ξηροῦ			n
3@γίνεσθαι	γίνεσθαι	γίνεσθαι			n
3@ἀναθυμίασιν	ἀναθυμίασιν	ἀναθυμίασιν			n
3@cetera	cetera	cetera			n
3@quae	quae	quae			n
3@leguntur	leguntur	leguntur			n
3@per	per	per			n
3@totum	totum	totum			n
3@caput	caput	caput			n
3@octavum	octavum	octavum			n
3@Aristotelis	Aristotelis	aristotelis			n
3@meteorologic	meteorologic	meteorologic			n
3@lib	lib	lib			n
3@II	II	ii			n
3@et[3]	et	et			n
3@explicit	explicit	explicit			n
3@περὶ[2]	περὶ	περί			n
3@μὲν	μὲν	μέν			n
