subref	form	norm	lemma	tag	curated
1@1	1	1			n
1@Ἀγαθὰ	Ἀγαθὰ	ἀγαθά	ἀγαθός		n
1@καὶ	καὶ	καί	καί		n
1@Κακά	Κακά	κακά	κακός		n
1@F	F	f			n
1@347	347	347			n
1@C	C	c			n
1@402	402	402			n
1@Ἀγαθὰ[2]	Ἀγαθὰ	ἀγαθά	ἀγαθός		n
1@πάντα	πάντα	πάντα	πᾶς		n
1@ὑπὸ	ὑπὸ	ὑπό	ὑπό		n
1@τῶν	τῶν	τῶν	ὁ		n
1@κακῶν	κακῶν	κακῶν	κακός		n
1@ἐδιώχθη	ἐδιώχθη	ἐδιώχθη	διώκω		n
1@ὡς	ὡς	ὡς	ὡς		n
1@ἀσθενῆ	ἀσθενῆ	ἀσθενῆ	ἀσθενής		n
1@ὄντα	ὄντα	ὄντα	εἰμί		n
1@εἰς	εἰς	εἰς	εἰς		n
1@οὐρανὸν	οὐρανὸν	οὐρανόν	οὐρανός		n
1@δὲ	δὲ	δέ	δέ		n
1@ἀνῆλθον	ἀνῆλθον	ἀνῆλθον	ἀνέρχομαι		n
1@Καὶ	Καὶ	καί	καί		n
1@τἀγαθὰ	τἀγαθὰ	τἀγαθά	ἀγαθός		n
1@ἠρώτησαν	ἠρώτησαν	ἠρώτησαν	ἐρωτάω		n
1@τὸν	τὸν	τόν	ὁ		n
1@Δία	Δία	δία	Ζεύς		n
1@πῶς	πῶς	πῶς	πῶς		n
1@εἶναι	εἶναι	εἶναι	εἰμί		n
1@δεῖ	δεῖ	δεῖ	δέω		n
1@μετὰ	μετὰ	μετά	μετά		n
1@ἀνθρώπων	ἀνθρώπων	ἀνθρώπων	ἄνθρωπος		n
1@Ὁ	Ὁ	ὁ	ὁ		n
1@δὲ[2]	δὲ	δέ	δέ		n
1@εἶπε	εἶπε	εἶπε	λέγω		n
1@μὴ	μὴ	μή	μή		n
1@μετʼ	μετʼ	μετʼ	μετά		n
