subref	form	norm	lemma	tag	curated
1.1@Es	Es	es			n
1.1@wäre	wäre	wäre			n
1.1@folgerichtig	folgerichtig	folgerichtig			n
1.1@daß	daß	daß			n
1.1@wir	wir	wir			n
1.1@uns	uns	uns			n
1.1@genug	genug	genug			n
1.1@sein	sein	sein			n
1.1@ließen	ließen	ließen			n
1.1@da[2]	da	da			n
1.1@viele	viele	viele			n
1.1@sind	sind	sind			n
1.1@die	die	die			n
1.1@von	von	von			n
1.1@mir	mir	mir			n
1.1@früher	früher	früher			n
1.1@geredeten	geredeten	geredeten			n
1.1@Denn	Denn	denn			n
1.1@von[2]	von	von			n
1.1@vielen	vielen	vielen			n
1.1@Anfechtungen	Anfechtungen	anfechtungen			n
1.1@überströmt	überströmt	überströmt			n
1.1@haben	haben	haben			n
1.1@wir[2]	wir	wir			n
1.1@dem	dem	dem			n
1.1@noch	noch	noch			n
1.1@keine	keine	keine			n
1.1@Lösung	Lösung	lösung			n
1.1@gefunden	gefunden	gefunden			n
1.1@Denn[2]	Denn	denn			n
1.1@du	du	du			n
1.1@weißt	weißt	weißt			n
1.1@o[5]	o	o			n
1.1@Frenope	Frenope	frenope			n
1.1@da[3]	da	da			n
1.1@du[2]	du	du			n
1.1@mit	mit	mit			n
1.1@hast	hast	hast			n
1.1@und[2]	und	und			n
1.1@hast[2]	hast	hast			n
1.1@teilgenommen	teilgenommen	teilgenommen			n
1.1@durch	durch	durch			n
1.1@viel[3]	viel	viel			n
1.1@Arbeit	Arbeit	arbeit			n
1.1@und[3]	und	und			n
1.1@Gebet	Gebet	gebet			n
1.1@und[4]	und	und			n
1.1@Fasten	Fasten	fasten			n
1.1@wieviel	wieviel	wieviel			n
1.1@mir[2]	mir	mir			n
1.1@der	der	der			n
1.1@Anfechtungen[2]	Anfechtungen	anfechtungen			n
1.1@widerfahren	widerfahren	widerfahren			n
1.1@bei[2]	bei	bei			n
1.1@jeder	jeder	jeder			n
1.1@Abhandlung	Abhandlung	abhandlung			n
1.1@Wieviel	Wieviel	wieviel			n
1.1@bereitete	bereitete	bereitete			n
1.1@der[4]	der	der			n
1.1@Satan	Satan	satan			n
1.1@nach	nach	nach			n
1.1@Beendigung	Beendigung	beendigung			n
1.1@der[5]	der	der			n
1.1@Abhandlung[2]	Abhandlung	abhandlung			n
1.1@wegen	wegen	wegen			n
1.1@der[6]	der	der			n
1.1@Jungfrauschaft	Jungfrauschaft	jungfrauschaft			n
1.1@mir[3]	mir	mir			n
1.1@Schmerzen	Schmerzen	schmerzen			n
1.1@Wie[2]	Wie	wie			n
1.1@viel[6]	viel	viel			n
1.1@aber	aber	aber			n
1.1@hat	hat	hat			n
1.1@er[14]	er	er			n
1.1@mir[4]	mir	mir			n
1.1@wiederum	wiederum	wiederum			n
1.1@Beschwernis	Beschwernis	beschwernis			n
1.1@bereitet[2]	bereitet	bereitet			n
1.1@nicht	nicht	nicht			n
1.1@gestattend	gestattend	gestattend			n
1.1@die[2]	die	die			n
1.1@Abhandlung[3]	Abhandlung	abhandlung			n
1.1@über[2]	über	über			n
1.1@die[3]	die	die			n
1.1@Auferstehung	Auferstehung	auferstehung			n
1.1@zu	zu	zu			n
1.1@vollenden	vollenden	vollenden			n
1.2@Er	Er	er			n
1.2@hat	hat	hat			n
1.2@erregt	erregt	erregt			n
1.2@Wellen	Wellen	wellen			n
1.2@wie	wie	wie			n
1.2@unübersteigliche	unübersteigliche	unübersteigliche			n
1.2@Berge	Berge	berge			n
1.2@Leiden	Leiden	leiden			n
1.2@sage	sage	sage			n
1.2@ich[2]	ich	ich			n
1.2@heranwälzend	heranwälzend	heranwälzend			n
1.2@Anfechtungen	Anfechtungen	anfechtungen			n
1.2@so	so	so			n
1.2@daß	daß	daß			n
1.2@wir	wir	wir			n
1.2@auch	auch	auch			n
1.2@am	am	am			n
1.2@Leben	Leben	leben			n
1.2@obwohl	obwohl	obwohl			n
1.2@solche	solche	solche			n
1.2@Fälle	Fälle	fälle			n
1.2@förderlich	förderlich	förderlich			n
1.2@sind	sind	sind			n
1.2@Denn	Denn	denn			n
1.2@mehr	mehr	mehr			n
1.2@lieben	lieben	lieben			n
1.2@die	die	die			n
1.2@Menschen	Menschen	menschen			n
1.2@der[2]	der	der			n
1.2@Gegenwart	Gegenwart	gegenwart			n
1.2@Verleumdungen	Verleumdungen	verleumdungen			n
1.2@und	und	und			n
1.2@Abscheuliches	Abscheuliches	abscheuliches			n
1.2@auch[2]	auch	auch			n
1.2@in[2]	in	in			n
1.2@betreff	betreff	betreff			n
1.2@Frommer	Frommer	frommer			n
1.2@mehr[2]	mehr	mehr			n
1.2@das	das	das			n
1.2@Böse	Böse	böse			n
1.2@hörend	hörend	hörend			n
1.2@und[2]	und	und			n
1.2@nicht	nicht	nicht			n
1.2@das[2]	das	das			n
1.2@Gute	Gute	gute			n
1.2@von	von	von			n
1.2@den[2]	den	den			n
1.2@Nächsten	Nächsten	nächsten			n
1.3@Dennoch	Dennoch	dennoch			n
1.3@wenn	wenn	wenn			n
1.3@auch	auch	auch			n
1.3@ein	ein	ein			n
1.3@solcher	solcher	solcher			n
1.3@Sturm	Sturm	sturm			n
1.3@des	des	des			n
1.3@Traurigen	Traurigen	traurigen			n
1.3@mich	mich	mich			n
1.3@ergriffen	ergriffen	ergriffen			n
1.3@hat	hat	hat			n
1.3@lasse	lasse	lasse			n
1.3@ich[2]	ich	ich			n
1.3@nicht	nicht	nicht			n
1.3@ab	ab	ab			n
1.3@vom	vom	vom			n
