subref	form	norm	lemma	tag	curated
1@Ἐβουλόμην	Ἐβουλόμην	ἐβουλόμην			n
1@ἂν	ἂν	ἄν	ἄν		n
1@τοὺς	τοὺς	τούς	ὁ		n
1@αὐτοὺς	αὐτοὺς	αὐτούς	αὐτός		n
1@ἡμῖν	ἡμῖν	ἡμῖν	ἐγώ		n
1@δικάζειν	δικάζειν	δικάζειν	δικάζω		n
1@οἵπερ	οἵπερ	οἵπερ	οἷπερ		n
1@καὶ	καὶ	καί	καί		n
1@ἐν	ἐν	ἐν	ἐν		n
1@τοῖς	τοῖς	τοῖς	ὁ		n
1@πράγμασι	πράγμασι	πράγμασι	πρᾶγμα		n
1@παρῆσαν	παρῆσαν	παρῆσαν	πάρειμι		n
1@οἶδα	οἶδα	οἶδα	οἶδα		n
1@γὰρ	γὰρ	γάρ	γάρ		n
1@ὅτι	ὅτι	ὅτι	ὅτι2		n
1@ἐμὲ	ἐμὲ	ἐμέ			n
1@μὲν	μὲν	μέν	μέν		n
1@ἔδει	ἔδει	ἔδει	δέω		n
1@σιωπᾶν	σιωπᾶν	σιωπᾶν	σιωπάω		n
1@τούτῳ	τούτῳ	τούτῳ	οὗτος		n
1@δ[4]	δ	δ			n
1@οὐδὲν	οὐδὲν	οὐδέν	οὐδείς		n
1@ἂν[2]	ἂν	ἄν	ἐάν		n
1@ἦν	ἦν	ἦν	εἰμί		n
1@πλέον	πλέον	πλέον	πλέως		n
1@λέγοντι	λέγοντι	λέγοντι	λέγω		n
1@νῦν	νῦν	νῦν	νῦν		n
1@δὲ[2]	δὲ	δέ	δέ		n
1@οἱ	οἱ	οἱ	ὁ		n
1@μὲν[2]	μὲν	μέν	μέν		n
1@παραγενόμενοι	παραγενόμενοι	παραγενόμενοι			n
1@τοῖς[2]	τοῖς	τοῖς	ὁ		n
1@ἔργοις	ἔργοις	ἔργοις	ἔργον		n
1@αὐτοῖς	αὐτοῖς	αὐτοῖς	αὐτός		n
1@ἄπεισιν	ἄπεισιν	ἄπεισιν	ἄπειμι2		n
1@ὑμεῖς	ὑμεῖς	ὑμεῖς			n
1@δὲ[3]	δὲ	δέ	δέ		n
1@οἱ[2]	οἱ	οἱ	ὁ		n
1@οὐδὲν[2]	οὐδὲν	οὐδέν	οὐδείς		n
1@εἰδότες	εἰδότες	εἰδότες	οἶδα		n
1@δικάζετε	δικάζετε	δικάζετε	δικάζω		n
1@καίτοι	καίτοι	καίτοι			n
1@ποία	ποία	ποία	ποιός		n
1@τις	τις	τὶς	τις		n
1@ἂν[3]	ἂν	ἄν	ἐάν		n
1@δίκη	δίκη	δίκη	δίκη		n
1@δικαστῶν	δικαστῶν	δικαστῶν	δικαστής		n
1@μὴ	μὴ	μή	μή		n
1@εἰδότων	εἰδότων	εἰδότων	οἶδα		n
1@γένοιτο	γένοιτο	γένοιτο	γίγνομαι		n
1@καὶ[2]	καὶ	καί	καί		n
1@ταῦτα	ταῦτα	ταῦτα	οὗτος		n
1@διὰ	διὰ	διά	διά		n
1@λόγων	λόγων	λόγων	λόγος		n
1@τὸ	τὸ	τό	ὁ		n
1@δὲ[5]	δὲ	δέ	δέ		n
1@πρᾶγμα	πρᾶγμα	πρᾶγμα	πρᾶγμα		n
1@ἐγίγνετο	ἐγίγνετο	ἐγίγνετο	γίγνομαι		n
1@ἔργῳ	ἔργῳ	ἔργῳ	ἔργον		n
2@Τὸ	Τὸ	τό			n
2@μὲν	μὲν	μέν	μέν		n
2@οὖν	οὖν	οὖν	οὖν		n
2@σῶμα	σῶμα	σῶμα	σῶμα		n
2@τοῦ	τοῦ	τοῦ	ὁ		n
2@Ἀχιλλέως	Ἀχιλλέως	ἀχιλλέως	Ἀχιλλεύς		n
2@ἐκόμισα	ἐκόμισα	ἐκόμισα	κομίζω		n
2@ἐγὼ	ἐγὼ	ἐγώ			n
2@φέρων	φέρων	φέρων	φέρω		n
2@τὰ	τὰ	τά	ὁ		n
2@δὲ	δὲ	δέ	δέ		n
2@ὅπλα	ὅπλα	ὅπλα	ὅπλον		n
2@ὅδε	ὅδε	ὅδε	ὅδε		n
2@ἐπιστάμενος	ἐπιστάμενος	ἐπιστάμενος	ἐφίστημι		n
2@ὅτι	ὅτι	ὅτι	ὅτι2		n
2@οὐ	οὐ	οὐ	οὐ		n
2@τῶν	τῶν	τῶν	ὁ		n
2@ὅπλων	ὅπλων	ὅπλων	ὅπλον		n
2@μᾶλλον	μᾶλλον	μᾶλλον	μᾶλλον		n
2@ἐπεθύμουν	ἐπεθύμουν	ἐπεθύμουν	ἐπιθυμέω		n
2@οἱ	οἱ	οἱ	ὁ		n
2@Τρῶες	Τρῶες	τρῶες	Τρώς		n
2@ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά		n
2@τοῦ[2]	τοῦ	τοῦ	ὁ		n
2@νεκροῦ	νεκροῦ	νεκροῦ	νεκρός		n
2@κρατῆσαι	κρατῆσαι	κρατῆσαι	κρατέω		n
2@τοῦ[3]	τοῦ	τοῦ	ὁ		n
2@μὲν[2]	μὲν	μέν	μέν		n
2@γὰρ	γὰρ	γάρ	γάρ		n
2@εἰ	εἰ	εἰ	εἰ		n
2@ἐκράτησαν	ἐκράτησαν	ἐκράτησαν	κρατέω		n
2@ᾐκίσαντό	ᾐκίσαντό	ᾐκίσαντο			n
2@τε	τε	τέ	τε		n
2@ἂν	ἂν	ἄν	ἄν		n
2@τὸ	τὸ	τό	ὁ		n
2@σῶμα[2]	σῶμα	σῶμα	σῶμα		n
2@καὶ	καὶ	καί	καί		n
2@τὰ[2]	τὰ	τά	ὁ		n
2@λύτρα	λύτρα	λύτρα	λύτρον		n
2@τοῦ[4]	τοῦ	τοῦ	ὁ		n
2@Ἕκτορος	Ἕκτορος	ἕκτορος	Ἕκτωρ		n
