subref	form	norm	lemma	tag	curated
1.1@Αἱ	Αἱ	αἱ			n
1.1@ὀσμαὶ	ὀσμαὶ	ὀσμαί			n
1.1@τὸ	τὸ	τό			n
1.1@μὲν	μὲν	μέν			n
1.1@ὅλον	ὅλον	ὅλον			n
1.1@ἐκ	ἐκ	ἐκ			n
1.1@μίξεώς	μίξεώς	μίξεως			n
1.1@εἰσι	εἰσι	εἰσί			n
1.1@καθάπερ	καθάπερ	καθάπερ			n
1.1@οἱ	οἱ	οἱ			n
1.1@χυμοί	χυμοί	χυμοί			n
1.1@τὸ[2]	τὸ	τό			n
1.1@γὰρ	γὰρ	γάρ			n
1.1@ἅμικτον	ἅμικτον	ἅμικτον			n
1.1@ἅπαν	ἅπαν	ἅπαν			n
1.1@ἄοδμον	ἄοδμον	ἄοδμον			n
1.1@ὥσπερ	ὥσπερ	ὥσπερ			n
1.1@ἄχυμον	ἄχυμον	ἄχυμον			n
1.1@διὸ	διὸ	διό			n
1.1@καὶ	καὶ	καί			n
1.1@τὰ	τὰ	τά			n
1.1@ἁπλᾶ	ἁπλᾶ	ἁπλᾶ			n
1.1@ἄοδμα	ἄοδμα	ἄοδμα			n
1.1@οἷον	οἷον	οἷον			n
1.1@ὕδωρ	ὕδωρ	ὕδωρ			n
1.1@ἀὴρ	ἀὴρ	ἀήρ			n
1.1@πῦρ	πῦρ	πῦρ			n
1.1@Ἡ	Ἡ	ἡ			n
1.1@δὲ	δὲ	δέ			n
1.1@γῆ	γῆ	γῆ			n
1.1@μάλιστʼ	μάλιστʼ	μάλιστʼ			n
1.1@ἢ	ἢ	ἤ			n
1.1@μόνη	μόνη	μόνη			n
1.1@ὀδμὴν	ὀδμὴν	ὀδμήν			n
1.1@ἔχει	ἔχει	ἔχει			n
1.1@διὸ[2]	διὸ	διό			n
1.1@μάλιστα	μάλιστα	μάλιστα			n
1.1@μικτή	μικτή	μικτή			n
1.1@Τῶν	Τῶν	τῶν			n
1.1@δʼ	δʼ	δʼ			n
1.1@ὀδμῶν	ὀδμῶν	ὀδμῶν			n
1.1@αἱ	αἱ	αἱ			n
1.1@μὲν[2]	μὲν	μέν			n
1.1@ὥσπερ[2]	ὥσπερ	ὥσπερ			n
1.1@ἀειδεῖς	ἀειδεῖς	ἀειδεῖς			n
1.1@καὶ[2]	καὶ	καί			n
1.1@ὑδαρεῖς	ὑδαρεῖς	ὑδαρεῖς			n
1.1@καθάπερ[2]	καθάπερ	καθάπερ			n
1.1@ἐπὶ	ἐπὶ	ἐπί			n
1.1@τῶν	τῶν	τῶν			n
1.1@χυμῶν	χυμῶν	χυμῶν			n
1.1@αἱ[2]	αἱ	αἱ			n
1.1@δʼ[2]	δʼ	δʼ			n
1.1@ἔχουσαί	ἔχουσαί	ἔχουσαι			n
1.1@τινας	τινας	τινάς			n
1.1@ἰδέας	ἰδέας	ἰδέας			n
1.1@Αἱ[2]	Αἱ	αἱ			n
1.1@δʼ[3]	δʼ	δʼ			n
1.1@ἰδέαι	ἰδέαι	ἰδέαι			n
1.1@δοκοῦσι	δοκοῦσι	δοκοῦσι			n
1.1@μὲν[3]	μὲν	μέν			n
1.1@ἀκολουθεῖν	ἀκολουθεῖν	ἀκολουθεῖν			n
1.1@ταῖς	ταῖς	ταῖς			n
1.1@τῶν[2]	τῶν	τῶν			n
1.1@χυμῶν[2]	χυμῶν	χυμῶν			n
1.1@οὐ	οὐ	οὐ			n
1.1@μὴν[2]	μὴν	μήν			n
1.1@ἔχουσί	ἔχουσί	ἔχουσι			n
1.1@γε	γε	γέ			n
1.1@πᾶσαι	πᾶσαι	πᾶσαι			n
1.1@τὰς	τὰς	τάς			n
1.1@αὐτὰς	αὐτὰς	αὐτάς			n
1.1@προσηγορίας	προσηγορίας	προσηγορίας			n
1.1@ὥσπερ[3]	ὥσπερ	ὥσπερ			n
1.1@ἐν	ἐν	ἐν			n
1.1@τοῖς	τοῖς	τοῖς			n
1.1@πρότερον	πρότερον	πρότερον			n
1.1@εἴπομεν	εἴπομεν	εἴπομεν			n
1.1@οὐδʼ	οὐδʼ	οὐδʼ			n
1.1@ὅλως	ὅλως	ὅλως			n
1.1@οὕτω	οὕτω	οὕτω			n
1.1@διωρισμέναι	διωρισμέναι	διωρισμέναι			n
1.1@τοῖς[2]	τοῖς	τοῖς			n
1.1@εἴδεσιν	εἴδεσιν	εἴδεσιν			n
1.1@ὥσπερ[4]	ὥσπερ	ὥσπερ			n
1.1@οἱ[2]	οἱ	οἱ			n
1.1@χυμοὶ	χυμοὶ	χυμοί			n
1.1@ἀλλʼ	ἀλλʼ	ἀλλʼ			n
1.1@ὡς	ὡς	ὡς			n
1.1@ἂν	ἂν	ἄν			n
1.1@τοῖς[3]	τοῖς	τοῖς			n
1.1@γένεσιν	γένεσιν	γένεσιν			n
1.1@ὅτι	ὅτι	ὅτι			n
1.1@τὰ[4]	τὰ	τά			n
1.1@μὲν[4]	μὲν	μέν			n
1.1@εὔοσμα	εὔοσμα	εὔοσμα			n
1.1@τὰ[5]	τὰ	τά			n
1.1@δὲ[2]	δὲ	δέ			n
1.1@κάκοσμα	κάκοσμα	κάκοσμα			n
1.2@Τῆς	Τῆς	τῆς			n
1.2@δʼ	δʼ	δʼ			n
1.2@εὐωδίας	εὐωδίας	εὐωδίας			n
1.2@καὶ	καὶ	καί			n
1.2@κακωδίας	κακωδίας	κακωδίας			n
1.2@οὐκέτι	οὐκέτι	οὐκέτι			n
1.2@τὰ	τὰ	τά			n
1.2@εἴδη	εἴδη	εἴδη			n
1.2@κατωνόμασται	κατωνόμασται	κατωνόμασται			n
1.2@καίπερ	καίπερ	καίπερ			n
1.2@ἔχοντα	ἔχοντα	ἔχοντα			n
1.2@διαφορὰς	διαφορὰς	διαφοράς			n
1.2@μεγάλας	μεγάλας	μεγάλας			n
1.2@ἐπί	ἐπί	ἐπί			n
1.2@γʼ	γʼ	γʼ			n
1.2@αὐτῶν	αὐτῶν	αὐτῶν			n
1.2@τῶν[2]	τῶν	τῶν			n
1.2@γλυκέων	γλυκέων	γλυκέων			n
1.2@καὶ[2]	καὶ	καί			n
1.2@πικρῶν	πικρῶν	πικρῶν			n
1.2@μᾶλλον	μᾶλλον	μᾶλλον			n
1.2@ἀλλὰ	ἀλλὰ	ἀλλά			n
1.2@δριμεῖα	δριμεῖα	δριμεῖα			n
1.2@λέγεται	λέγεται	λέγεται			n
1.2@καὶ[3]	καὶ	καί			n
1.2@ἰσχυρὰ	ἰσχυρὰ	ἰσχυρά			n
1.2@καὶ[4]	καὶ	καί			n
1.2@μαλακὴ	μαλακὴ	μαλακή			n
1.2@καὶ[5]	καὶ	καί			n
1.2@γλυκεῖα	γλυκεῖα	γλυκεῖα			n
1.2@καὶ[6]	καὶ	καί			n
1.2@βαρεῖα	βαρεῖα	βαρεῖα			n
1.2@ὀδμή	ὀδμή	ὀδμή			n
1.2@κοιναὶ	κοιναὶ	κοιναί			n
1.2@δʼ[2]	δʼ	δʼ			n
1.2@ἔνιαι	ἔνιαι	ἔνιαι			n
