subref	form	norm	lemma	tag	curated
1.1@Den	Den	den			n
1.1@Kranz	Kranz	kranz			n
1.1@von	von	von			n
1.1@Blüten	Blüten	blüten			n
1.1@flechte	flechte	flechte			n
1.1@ich	ich	ich			n
1.1@Christus	Christus	christus			n
1.1@nicht	nicht	nicht			n
1.1@von[2]	von	von			n
1.1@den	den	den			n
1.1@ähnlichen	ähnlichen	ähnlichen			n
1.1@noch	noch	noch			n
1.1@von[3]	von	von			n
1.1@dergleichen	dergleichen	dergleichen			n
1.1@Denn	Denn	denn			n
1.1@jene	jene	jene			n
1.1@meinten	meinten	meinten			n
1.1@mit	mit	mit			n
1.1@dem	dem	dem			n
1.1@Blut	Blut	blut			n
1.1@der[2]	der	der			n
1.1@Tiere	Tiere	tiere			n
1.1@Gott	Gott	gott			n
1.1@zu	zu	zu			n
1.1@erbitten	erbitten	erbitten			n
1.1@sich	sich	sich			n
1.1@gnädig	gnädig	gnädig			n
1.1@zu[2]	zu	zu			n
1.1@stimmen	stimmen	stimmen			n
1.1@wir	wir	wir			n
1.1@aber	aber	aber			n
1.1@die	die	die			n
1.1@geistige	geistige	geistige			n
1.1@Opfer	Opfer	opfer			n
1.1@empfangen	empfangen	empfangen			n
1.1@haben	haben	haben			n
1.1@können	können	können			n
1.1@nicht[2]	nicht	nicht			n
1.1@Lämmer	Lämmer	lämmer			n
1.1@darbringen	darbringen	darbringen			n
1.1@Sondern	Sondern	sondern			n
1.1@wie	wie	wie			n
1.1@eine	eine	eine			n
1.1@Biene	Biene	biene			n
1.1@welche	welche	welche			n
1.1@Honigquellen	Honigquellen	honigquellen			n
1.1@findet	findet	findet			n
1.1@fliegend	fliegend	fliegend			n
1.1@zu[3]	zu	zu			n
1.1@den[2]	den	den			n
1.1@betauten	betauten	betauten			n
1.1@Blumen	Blumen	blumen			n
1.1@den[3]	den	den			n
1.1@Duft	Duft	duft			n
1.1@der[4]	der	der			n
1.1@zeitlichen	zeitlichen	zeitlichen			n
1.1@Blüten[2]	Blüten	blüten			n
1.1@uns	uns	uns			n
1.1@der[5]	der	der			n
1.1@Wiese	Wiese	wiese			n
1.1@entsprechende	entsprechende	entsprechende			n
1.1@Frucht	Frucht	frucht			n
1.1@bringend	bringend	bringend			n
1.1@so	so	so			n
1.1@auch	auch	auch			n
1.1@wir[2]	wir	wir			n
1.1@mit[2]	mit	mit			n
1.1@dem[2]	dem	dem			n
1.1@leichten	leichten	leichten			n
1.1@Flügel	Flügel	flügel			n
1.1@der[6]	der	der			n
1.1@Weisheit	Weisheit	weisheit			n
1.1@fliegend[2]	fliegend	fliegend			n
1.1@und	und	und			n
1.1@gemäß	gemäß	gemäß			n
1.1@den[4]	den	den			n
1.1@Evangelien	Evangelien	evangelien			n
1.1@und[2]	und	und			n
1.1@Propheten	Propheten	propheten			n
1.1@aus	aus	aus			n
1.1@vielfachen	vielfachen	vielfachen			n
1.1@Gesängen	Gesängen	gesängen			n
1.1@Maße	Maße	maße			n
1.1@Worte	Worte	worte			n
1.1@webend	webend	webend			n
1.1@machen	machen	machen			n
1.1@mit[3]	mit	mit			n
1.1@dieser	dieser	dieser			n
1.1@geistigen	geistigen	geistigen			n
1.1@Ehrerweisung	Ehrerweisung	ehrerweisung			n
1.1@Gott[2]	Gott	gott			n
1.1@barmherzig	barmherzig	barmherzig			n
1.2@Schwierig	Schwierig	schwierig			n
1.2@aber	aber	aber			n
1.2@und	und	und			n
1.2@schwer	schwer	schwer			n
1.2@sei	sei	sei			n
1.2@diese	diese	diese			n
1.2@Abhandlung	Abhandlung	abhandlung			n
1.2@fürchte	fürchte	fürchte			n
1.2@ich	ich	ich			n
1.2@und[2]	und	und			n
1.2@daß	daß	daß			n
1.2@ich[2]	ich	ich			n
1.2@nicht	nicht	nicht			n
1.2@tüchtig	tüchtig	tüchtig			n
