subref	form	norm	lemma	tag	curated
1.1@Ἐν	Ἐν	ἐν			n
1.1@τίνι	τίνι	τίνι			n
1.1@ποθʼ	ποθʼ	ποθʼ			n
1.1@ὁ	ὁ	ὁ			n
1.1@κόπος	κόπος	κόπος			n
1.1@ἢ	ἢ	ἤ			n
1.1@τίσιν	τίσιν	τίσιν			n
1.1@ὡς	ὡς	ὡς			n
1.1@πρώτῳ	πρώτῳ	πρώτῳ			n
1.1@πότερον	πότερον	πότερον			n
1.1@ὡς[2]	ὡς	ὡς			n
1.1@Ἐπιγένης	Ἐπιγένης	ἐπιγένης			n
1.1@ὑπέλαβεν	ὑπέλαβεν	ὑπέλαβεν			n
1.1@ἐν	ἐν	ἐν			n
1.1@φλεβὶ	φλεβὶ	φλεβί			n
1.1@καὶ	καὶ	καί			n
1.1@νεύρῳ	νεύρῳ	νεύρῳ			n
1.1@ἢ[2]	ἢ	ἤ			n
1.1@μόνον	μόνον	μόνον			n
1.1@ἐν[2]	ἐν	ἐν			n
1.1@νεύρῳ[2]	νεύρῳ	νεύρῳ			n
1.1@τούτου	τούτου	τούτου			n
1.1@γὰρ	γὰρ	γάρ			n
1.1@καὶ[2]	καὶ	καί			n
1.1@ἡ	ἡ	ἡ			n
1.1@κίνησις	κίνησις	κίνησις			n
1.1@ἢ[3]	ἢ	ἤ			n
1.1@ὑπερβολῇ	ὑπερβολῇ	ὑπερβολῇ			n
1.1@συντήξεως	συντήξεως	συντήξεως			n
1.1@διὰ	διὰ	διά			n
1.1@κίνησιν	κίνησιν	κίνησιν			n
1.1@ἢ[4]	ἢ	ἤ			n
1.1@ἁπλῶς	ἁπλῶς	ἁπλῶς			n
1.1@οὗπερ	οὗπερ	οὗπερ			n
1.1@πόνος	πόνος	πόνος			n
1.1@ταύτῃ	ταύτῃ	ταύτῃ			n
1.1@καὶ[3]	καὶ	καί			n
1.1@ὁ[2]	ὁ	ὁ			n
1.1@κόπος[2]	κόπος	κόπος			n
1.1@διὸ	διὸ	διό			n
1.1@καὶ[4]	καὶ	καί			n
1.1@ἀεὶ	ἀεὶ	ἀεί			n
1.1@βαρύνεται	βαρύνεται	βαρύνεται			n
1.1@ὁ[3]	ὁ	ὁ			n
1.1@κοπιῶν	κοπιῶν	κοπιῶν			n
1.1@εἰ	εἰ	εἰ			n
1.1@οὖν	οὖν	οὖν			n
1.1@τὸ	τὸ	τό			n
1.1@νεῦρον	νεῦρον	νεῦρον			n
1.1@μὴ	μὴ	μή			n
1.1@δεκτικὸν	δεκτικὸν	δεκτικόν			n
1.1@ὑγρότητος	ὑγρότητος	ὑγρότητος			n
1.1@οὐκ	οὐκ	οὐ			n
1.1@ἂν	ἂν	ἄν			n
1.1@ἐνταῦθα	ἐνταῦθα	ἐνταῦθα			n
1.1@ὁ[4]	ὁ	ὁ			n
1.1@κόπος[3]	κόπος	κόπος			n
1.1@ἐνείη	ἐνείη	ἐνείη			n
1.1@κατὰ	κατὰ	κατά			n
1.1@φύσιν	φύσιν	φύσιν			n
1.1@εἰ[2]	εἰ	εἰ			n
1.1@δὲ	δὲ	δέ			n
1.1@ὁ[5]	ὁ	ὁ			n
1.1@κόπος[4]	κόπος	κόπος			n
1.1@ἐξαλλαγή	ἐξαλλαγή	ἐξαλλαγή			n
1.1@τις	τις	τὶς			n
1.1@ἄτοπον	ἄτοπον	ἄτοπον			n
1.1@εἰ[3]	εἰ	εἰ			n
1.1@μὴ[2]	μὴ	μή			n
1.1@διʼ	διʼ	διʼ			n
1.1@ὧν	ὧν	ὧν			n
1.1@ἡ[2]	ἡ	ἡ			n
1.1@κίνησις[2]	κίνησις	κίνησις			n
1.1@καὶ[5]	καὶ	καί			n
1.1@ὁ[6]	ὁ	ὁ			n
1.1@πόνος[2]	πόνος	πόνος			n
1.1@ἐν[5]	ἐν	ἐν			n
1.1@τούτοις	τούτοις	τούτοις			n
1.1@καὶ[6]	καὶ	καί			n
1.1@ὁ[7]	ὁ	ὁ			n
1.1@κόπος[5]	κόπος	κόπος			n
1.1@ἀλλʼ	ἀλλʼ	ἀλλʼ			n
1.1@ἐκ	ἐκ	ἐκ			n
1.1@τῆς	τῆς	τῆς			n
