subref	form	norm	lemma	tag	curated
1@Ὅτι	Ὅτι	ὅτι			n
1@ἡ	ἡ	ἡ			n
1@λειποψυχία	λειποψυχία	λειποψυχία			n
1@στέρησις	στέρησις	στέρησις			n
1@ἢ	ἢ	ἤ			n
1@κατάψυξις	κατάψυξις	κατάψυξις			n
1@τοῦ	τοῦ	τοῦ			n
1@θερμοῦ	θερμοῦ	θερμοῦ			n
1@περὶ	περὶ	περί			n
1@τὸν	τὸν	τόν			n
1@ἀναπνευστικὸν	ἀναπνευστικὸν	ἀναπνευστικόν			n
1@τόπον	τόπον	τόπον			n
1@τοῦτο	τοῦτο	τοῦτο			n
1@δὲ	δὲ	δέ			n
1@συμβαίνει	συμβαίνει	συμβαίνει			n
1@ἢ[2]	ἢ	ἤ			n
1@ὑπὸ	ὑπὸ	ὑπό			n
1@τοῦ[3]	τοῦ	τοῦ			n
1@ψυχροῦ	ψυχροῦ	ψυχροῦ			n
1@ἢ[3]	ἢ	ἤ			n
1@καὶ	καὶ	καί			n
1@ὑπʼ	ὑπʼ	ὑπʼ			n
1@αὐτοῦ	αὐτοῦ	αὐτοῦ			n
1@τοῦ[5]	τοῦ	τοῦ			n
1@θερμοῦ[2]	θερμοῦ	θερμοῦ			n
1@τὸ[2]	τὸ	τό			n
1@γὰρ	γὰρ	γάρ			n
1@πλέον	πλέον	πλέον			n
1@πῦρ	πῦρ	πῦρ			n
1@ἀναιρεῖ	ἀναιρεῖ	ἀναιρεῖ			n
1@τὸ[3]	τὸ	τό			n
1@ἔλαττον	ἔλαττον	ἔλαττον			n
1@μαρτυρεῖ	μαρτυρεῖ	μαρτυρεῖ			n
1@δὲ[2]	δὲ	δέ			n
1@καὶ[2]	καὶ	καί			n
1@ἡ[2]	ἡ	ἡ			n
1@πεῖρα	πεῖρα	πεῖρα			n
1@ὑπὸ[2]	ὑπὸ	ὑπό			n
1@γὰρ[2]	γὰρ	γάρ			n
1@πνίγους	πνίγους	πνίγους			n
1@ἢ[4]	ἢ	ἤ			n
1@ἄλλης	ἄλλης	ἄλλης			n
1@θέρμης	θέρμης	θέρμης			n
1@καὶ[3]	καὶ	καί			n
1@μάλιστα	μάλιστα	μάλιστα			n
1@πολλῆς	πολλῆς	πολλῆς			n
1@ἀθρόον	ἀθρόον	ἀθρόον			n
1@τούτων	τούτων	τούτων			n
1@προσπεσόντων	προσπεσόντων	προσπεσόντων			n
1@ἡμῖν	ἡμῖν	ἡμῖν			n
1@ἐκλυόμεθα	ἐκλυόμεθα	ἐκλυόμεθα			n
1@καὶ[4]	καὶ	καί			n
1@λειποθυμοῦμεν	λειποθυμοῦμεν	λειποθυμοῦμεν			n
1@καταμαραίνεται	καταμαραίνεται	καταμαραίνεται			n
1@γὰρ[3]	γὰρ	γάρ			n
1@τὸ[4]	τὸ	τό			n
1@ἐν	ἐν	ἐν			n
1@ἡμῖν[2]	ἡμῖν	ἡμῖν			n
1@θερμὸν	θερμὸν	θερμόν			n
1@κατάψυξιν	κατάψυξιν	κατάψυξιν			n
1@οὐ	οὐ	οὐ			n
1@λαμβάνον	λαμβάνον	λαμβάνον			n
2@Τάχα	Τάχα	τάχα			n
2@δὲ	δὲ	δέ			n
2@καὶ	καὶ	καί			n
2@τὴν	τὴν	τήν			n
2@ἀναπνοὴν	ἀναπνοὴν	ἀναπνοήν			n
2@ὅλως	ὅλως	ὅλως			n
2@τὸ	τὸ	τό			n
2@πνῖγος	πνῖγος	πνῖγος			n
2@κωλύει	κωλύει	κωλύει			n
2@ὅθεν	ὅθεν	ὅθεν			n
2@καὶ[2]	καὶ	καί			n
2@πνῖγος[2]	πνῖγος	πνῖγος			n
2@ὠνομάσθη	ὠνομάσθη	ὠνομάσθη			n
2@πνίγεται	πνίγεται	πνίγεται			n
2@γὰρ	γὰρ	γάρ			n
2@ἢ	ἢ	ἤ			n
2@καὶ[3]	καὶ	καί			n
2@πνιγομένῳ	πνιγομένῳ	πνιγομένῳ			n
2@ὅμοιός	ὅμοιός	ὅμοιος			n
2@ἐστιν	ἐστιν	ἐστίν			n
2@ὁ	ὁ	ὁ			n
2@μὴ	μὴ	μή			n
2@δυνάμενος	δυνάμενος	δυνάμενος			n
2@ἀναπνεῖν	ἀναπνεῖν	ἀναπνεῖν			n
2@Παρτυρεῖ	Παρτυρεῖ	παρτυρεῖ			n
2@δὲ[2]	δὲ	δέ			n
2@καὶ[4]	καὶ	καί			n
2@ἡ	ἡ	ἡ			n
2@διὰ	διὰ	διά			n
2@τῶν	τῶν	τῶν			n
2@λουτρῶν	λουτρῶν	λουτρῶν			n
2@καὶ[5]	καὶ	καί			n
2@πυριάσεων	πυριάσεων	πυριάσεων			n
2@ἔκλυσις	ἔκλυσις	ἔκλυσις			n
2@δῆλον	δῆλον	δῆλον			n
2@γὰρ[2]	γὰρ	γάρ			n
2@ὡς	ὡς	ὡς			n
2@αἱ	αἱ	αἱ			n
2@τοιαῦται	τοιαῦται	τοιαῦται			n
2@ἐκλύσεις	ἐκλύσεις	ἐκλύσεις			n
2@τῷ	τῷ	τῷ			n
2@θερμῷ	θερμῷ	θερμῷ			n
2@καὶ[6]	καὶ	καί			n
2@διὰ[2]	διὰ	διά			n
2@τὸ[2]	τὸ	τό			n
2@θερμὸν	θερμὸν	θερμόν			n
2@γίνονται	γίνονται	γίνονται			n
2@μαραίνοντος	μαραίνοντος	μαραίνοντος			n
2@τοῦ	τοῦ	τοῦ			n
2@ἔξωθεν	ἔξωθεν	ἔξωθεν			n
2@θερμοῦ	θερμοῦ	θερμοῦ			n
2@τὸ[3]	τὸ	τό			n
2@ἐν	ἐν	ἐν			n
2@ἡμῖν	ἡμῖν	ἡμῖν			n
2@σύμφυτον	σύμφυτον	σύμφυτον			n
3@Γίνεται	Γίνεται	γίνεται			n
3@δὲ	δὲ	δέ			n
