subref	form	norm	lemma	tag	curated
1@The	The	the			n
1@difficulty	difficulty	difficulty			n
1@that	that	that			n
1@faces	faces	faces			n
1@me	me	me			n
1@gentlemen	gentlemen	gentlemen			n
1@of	of	of			n
1@the	the	the			n
1@jury	jury	jury			n
1@is	is	is			n
1@not	not	not			n
1@in	in	in			n
1@beginning	beginning	beginning			n
1@my	my	my			n
1@accusation	accusation	accusation			n
1@but	but	but			n
1@in[4]	in	in			n
1@bringing	bringing	bringing			n
1@my[2]	my	my			n
1@speech	speech	speech			n
1@to	to	to			n
1@an	an	an			n
1@end	end	end			n
1@so	so	so			n
1@enormous	enormous	enormous			n
1@so[2]	so	so			n
1@numerous	numerous	numerous			n
1@are	are	are			n
1@the[2]	the	the			n
1@acts	acts	acts			n
1@they	they	they			n
1@have	have	have			n
1@committed	committed	committed			n
1@that[2]	that	that			n
1@neither	neither	neither			n
1@could	could	could			n
1@lying	lying	lying			n
1@avail	avail	avail			n
1@one	one	one			n
1@to[2]	to	to			n
1@accuse	accuse	accuse			n
1@them	them	them			n
1@of[2]	of	of			n
1@things	things	things			n
1@more	more	more			n
1@monstrous	monstrous	monstrous			n
1@than	than	than			n
1@the[6]	the	the			n
1@actual	actual	actual			n
1@facts	facts	facts			n
1@nor[2]	nor	nor			n
1@with	with	with			n
1@every	every	every			n
1@desire	desire	desire			n
1@to[3]	to	to			n
1@speak	speak	speak			n
1@mere	mere	mere			n
1@truth	truth	truth			n
1@could[2]	could	could			n
1@one[2]	one	one			n
1@tell	tell	tell			n
1@the[7]	the	the			n
1@whole	whole	whole			n
1@of[3]	of	of			n
1@necessity	necessity	necessity			n
1@either[2]	either	either			n
1@the[9]	the	the			n
1@accuser	accuser	accuser			n
1@must	must	must			n
1@be[2]	be	be			n
1@tired	tired	tired			n
1@out	out	out			n
1@or[4]	or	or			n
1@his	his	his			n
1@time	time	time			n
1@must[2]	must	must			n
1@run	run	run			n
1@short	short	short			n
2@It	It	it			n
2@seems	seems	seems			n
2@to	to	to			n
2@me	me	me			n
2@that	that	that			n
2@our	our	our			n
2@positions	positions	positions			n
2@will	will	will			n
2@be	be	be			n
2@the	the	the			n
2@reverse	reverse	reverse			n
2@of	of	of			n
2@what	what	what			n
2@they	they	they			n
2@were	were	were			n
2@in	in	in			n
2@former	former	former			n
2@times	times	times			n
2@for[2]	for	for			n
2@previously	previously	previously			n
2@the[3]	the	the			n
2@accusers	accusers	accusers			n
2@had	had	had			n
2@to[2]	to	to			n
2@explain	explain	explain			n
2@their	their	their			n
2@enmity	enmity	enmity			n
2@towards	towards	towards			n
2@the[5]	the	the			n
2@defendants	defendants	defendants			n
2@but	but	but			n
2@in[3]	in	in			n
2@the[6]	the	the			n
2@present	present	present			n
2@case	case	case			n
2@inquiry	inquiry	inquiry			n
2@must	must	must			n
2@be[2]	be	be			n
2@made	made	made			n
2@of[2]	of	of			n
2@the[7]	the	the			n
2@defendants[2]	defendants	defendants			n
2@as[2]	as	as			n
2@to[4]	to	to			n
2@the[8]	the	the			n
2@motive	motive	motive			n
2@of[3]	of	of			n
2@their[2]	their	their			n
2@enmity[2]	enmity	enmity			n
2@towards[2]	towards	towards			n
2@the[10]	the	the			n
2@city	city	city			n
2@in[5]	in	in			n
2@committing	committing	committing			n
2@such	such	such			n
2@audacious	audacious	audacious			n
2@offences	offences	offences			n
2@against	against	against			n
2@her	her	her			n
2@It[2]	It	it			n
2@is	is	is			n
2@not	not	not			n
2@in[8]	in	in			n
2@deed	deed	deed			n
2@from	from	from			n
2@any	any	any			n
2@lack	lack	lack			n
2@of[5]	of	of			n
2@private	private	private			n
2@enmities	enmities	enmities			n
2@and	and	and			n
2@sufferings	sufferings	sufferings			n
2@that[2]	that	that			n
2@I[3]	I	i			n
2@make	make	make			n
2@these	these	these			n
2@remarks	remarks	remarks			n
2@but[2]	but	but			n
2@because	because	because			n
2@of[6]	of	of			n
2@the[12]	the	the			n
2@abundant	abundant	abundant			n
2@reasons	reasons	reasons			n
2@that[3]	that	that			n
2@all	all	all			n
2@of[7]	of	of			n
2@us[6]	us	us			n
2@have	have	have			n
2@for[3]	for	for			n
2@anger	anger	anger			n
2@on[3]	on	on			n
2@personal	personal	personal			n
2@grounds	grounds	grounds			n
2@or[4]	or	or			n
2@in[10]	in	in			n
2@the[13]	the	the			n
2@interest	interest	interest			n
2@of[8]	of	of			n
2@the[14]	the	the			n
2@public	public	public			n
3@Now	Now	now			n
3@as	as	as			n
3@for	for	for			n
3@myself	myself	myself			n
3@gentlemen	gentlemen	gentlemen			n
3@having	having	having			n
3@never	never	never			n
3@engaged	engaged	engaged			n
3@in[2]	in	in			n
3@any	any	any			n
3@suit	suit	suit			n
3@either	either	either			n
3@on	on	on			n
3@my[2]	my	my			n
3@own	own	own			n
3@account	account	account			n
3@or[2]	or	or			n
3@on[2]	on	on			n
3@that	that	that			n
3@of	of	of			n
3@others	others	others			n
3@I	I	i			n
3@have	have	have			n
3@now	now	now			n
3@been	been	been			n
3@compelled	compelled	compelled			n
3@by	by	by			n
3@what	what	what			n
3@has	has	has			n
3@occurred	occurred	occurred			n
3@to	to	to			n
3@accuse	accuse	accuse			n
3@this	this	this			n
3@man	man	man			n
3@hence	hence	hence			n
3@I[2]	I	i			n
3@have[2]	have	have			n
3@been[2]	been	been			n
3@often	often	often			n
3@overcome	overcome	overcome			n
3@with	with	with			n
3@a[13]	a	a			n
3@great	great	great			n
3@feeling	feeling	feeling			n
3@of[3]	of	of			n
3@despondency	despondency	despondency			n
3@from	from	from			n
3@a[15]	a	a			n
3@fear	fear	fear			n
3@lest	lest	lest			n
3@my[3]	my	my			n
3@inexperience	inexperience	inexperience			n
3@might	might	might			n
3@cause	cause	cause			n
3@me[3]	me	me			n
3@to[2]	to	to			n
3@fail	fail	fail			n
3@in[5]	in	in			n
3@making	making	making			n
3@a[20]	a	a			n
3@worthy	worthy	worthy			n
3@and	and	and			n
3@able	able	able			n
3@accusation	accusation	accusation			n
3@on[5]	on	on			n
3@my[4]	my	my			n
3@brother	brother	brother			n
3@s[12]	s	s			n
3@and[2]	and	and			n
3@on[6]	on	on			n
3@my[5]	my	my			n
3@own[2]	own	own			n
3@behalf	behalf	behalf			n
3@Nevertheless	Nevertheless	nevertheless			n
3@I[3]	I	i			n
3@will	will	will			n
3@try	try	try			n
3@to[3]	to	to			n
3@inform	inform	inform			n
3@you	you	you			n
3@of[4]	of	of			n
3@the[5]	the	the			n
3@matter	matter	matter			n
3@from[2]	from	from			n
3@the[6]	the	the			n
3@beginning	beginning	beginning			n
3@as[3]	as	as			n
3@briefly	briefly	briefly			n
3@as[4]	as	as			n
3@I[4]	I	i			n
3@can	can	can			n
4@My	My	my			n
4@father	father	father			n
4@Cephalus	Cephalus	cephalus			n
4@was	was	was			n
4@induced	induced	induced			n
4@by	by	by			n
4@Pericles	Pericles	pericles			n
4@to	to	to			n
4@come	come	come			n
4@to[2]	to	to			n
4@this	this	this			n
4@country	country	country			n
4@From	From	from			n
4@Syracuse	Syracuse	syracuse			n
4@and	and	and			n
4@dwelt	dwelt	dwelt			n
4@in[2]	in	in			n
4@it	it	it			n
4@for	for	for			n
4@thirty	thirty	thirty			n
4@years	years	years			n
4@never	never	never			n
4@did	did	did			n
4@he[2]	he	he			n
4@any	any	any			n
4@more	more	more			n
4@than	than	than			n
4@we[2]	we	we			n
4@i[8]	i	i			n
4@e[15]	e	e			n
4@his[2]	his	his			n
4@sons	sons	sons			n
4@Polemarchus	Polemarchus	polemarchus			n
4@Lysias	Lysias	lysias			n
4@and[2]	and	and			n
4@Euthydemus	Euthydemus	euthydemus			n
4@appear	appear	appear			n
4@as[3]	as	as			n
4@either	either	either			n
4@prosecutor	prosecutor	prosecutor			n
4@or[4]	or	or			n
4@defendant	defendant	defendant			n
4@in[3]	in	in			n
4@any[2]	any	any			n
4@case	case	case			n
4@whatever	whatever	whatever			n
4@but	but	but			n
4@our	our	our			n
4@life	life	life			n
4@under	under	under			n
4@the[3]	the	the			n
4@democracy	democracy	democracy			n
4@was[2]	was	was			n
4@such	such	such			n
4@as[6]	as	as			n
4@to[4]	to	to			n
4@avoid	avoid	avoid			n
4@any[3]	any	any			n
4@offence	offence	offence			n
4@against	against	against			n
4@our[2]	our	our			n
4@fellows	fellows	fellows			n
4@and[3]	and	and			n
4@any[4]	any	any			n
4@wrong	wrong	wrong			n
4@at[3]	at	at			n
4@their	their	their			n
4@hands	hands	hands			n
5@When	When	when			n
5@the	the	the			n
5@Thirty	Thirty	thirty			n
5@by	by	by			n
5@the[2]	the	the			n
5@evil	evil	evil			n
5@arts	arts	arts			n
5@of	of	of			n
5@slander-mongers	slander-mongers	slander-mongers			n
5@were	were	were			n
5@established	established	established			n
5@in	in	in			n
5@the[3]	the	the			n
5@government	government	government			n
5@and[2]	and	and			n
5@declared	declared	declared			n
5@that	that	that			n
5@the[4]	the	the			n
5@city	city	city			n
5@must	must	must			n
5@be	be	be			n
5@purged	purged	purged			n
5@of[2]	of	of			n
5@unjust	unjust	unjust			n
5@men[2]	men	men			n
5@and[3]	and	and			n
5@the[5]	the	the			n
5@rest	rest	rest			n
5@of[3]	of	of			n
5@the[6]	the	the			n
5@citizens	citizens	citizens			n
5@inclined	inclined	inclined			n
5@to	to	to			n
5@virtue	virtue	virtue			n
5@and[4]	and	and			n
5@justice	justice	justice			n
5@despite	despite	despite			n
5@these	these	these			n
5@professions	professions	professions			n
5@they	they	they			n
5@had	had	had			n
5@the[9]	the	the			n
5@effrontery	effrontery	effrontery			n
5@to[2]	to	to			n
5@discard	discard	discard			n
5@them	them	them			n
5@in[4]	in	in			n
5@practice	practice	practice			n
5@as	as	as			n
5@I	I	i			n
5@shall	shall	shall			n
5@endeavor	endeavor	endeavor			n
5@to[3]	to	to			n
5@remind	remind	remind			n
5@you	you	you			n
5@by[2]	by	by			n
5@speaking	speaking	speaking			n
5@first	first	first			n
5@of[5]	of	of			n
5@my	my	my			n
5@own	own	own			n
5@concerns	concerns	concerns			n
5@and[5]	and	and			n
5@then	then	then			n
5@of[6]	of	of			n
5@yours	yours	yours			n
6@Theognis	Theognis	theognis			n
6@and	and	and			n
6@Peison	Peison	peison			n
6@Two	Two	two			n
6@of	of	of			n
6@the	the	the			n
6@Thirty	Thirty	thirty			n
6@stated	stated	stated			n
6@before	before	before			n
6@the[2]	the	the			n
6@Thirty[2]	Thirty	thirty			n
6@that	that	that			n
6@among	among	among			n
6@the[3]	the	the			n
6@resident	resident	resident			n
6@aliens	aliens	aliens			n
6@that[2]	that	that			n
6@there	there	there			n
6@might	might	might			n
6@be[2]	be	be			n
6@some	some	some			n
6@who	who	who			n
6@were	were	were			n
6@embittered	embittered	embittered			n
6@against	against	against			n
6@their	their	their			n
6@administration	administration	administration			n
6@and[2]	and	and			n
6@that[3]	that	that			n
6@therefore	therefore	therefore			n
6@they	they	they			n
6@had	had	had			n
6@an[3]	an	an			n
6@excellent	excellent	excellent			n
6@pretext	pretext	pretext			n
6@for[3]	for	for			n
6@appearing	appearing	appearing			n
6@to	to	to			n
6@punish	punish	punish			n
6@while	while	while			n
6@in[4]	in	in			n
6@reality	reality	reality			n
6@making	making	making			n
6@money	money	money			n
6@in[6]	in	in			n
6@any	any	any			n
6@case	case	case			n
6@the[8]	the	the			n
6@State	State	state			n
6@was	was	was			n
6@impoverished	impoverished	impoverished			n
6@and[3]	and	and			n
6@the[9]	the	the			n
6@government	government	government			n
6@needed	needed	needed			n
6@funds	funds	funds			n
7@They	They	they			n
7@had	had	had			n
7@no	no	no			n
7@difficulty	difficulty	difficulty			n
7@in	in	in			n
7@persuading	persuading	persuading			n
7@their	their	their			n
7@hearers	hearers	hearers			n
7@for	for	for			n
7@those	those	those			n
7@men	men	men			n
7@thought	thought	thought			n
7@nothing	nothing	nothing			n
7@of	of	of			n
7@putting	putting	putting			n
7@people	people	people			n
7@to	to	to			n
7@death	death	death			n
7@but	but	but			n
7@a[5]	a	a			n
7@great	great	great			n
7@deal	deal	deal			n
7@of[2]	of	of			n
7@getting	getting	getting			n
7@money	money	money			n
7@So	So	so			n
7@they	they	they			n
7@resolved	resolved	resolved			n
7@to[2]	to	to			n
7@seize	seize	seize			n
7@ten	ten	ten			n
7@of[3]	of	of			n
7@whom	whom	whom			n
7@two	two	two			n
7@should	should	should			n
7@be	be	be			n
7@poor	poor	poor			n
7@men[2]	men	men			n
7@that	that	that			n
7@they[2]	they	they			n
7@might	might	might			n
7@face	face	face			n
7@the[4]	the	the			n
7@rest	rest	rest			n
7@with	with	with			n
7@the[5]	the	the			n
7@excuse	excuse	excuse			n
7@that[2]	that	that			n
7@the[6]	the	the			n
7@thing[2]	thing	thing			n
7@had[2]	had	had			n
7@not[2]	not	not			n
7@been	been	been			n
7@done	done	done			n
7@for[2]	for	for			n
7@the[7]	the	the			n
7@sake	sake	sake			n
7@of[4]	of	of			n
7@money[2]	money	money			n
7@but[2]	but	but			n
7@had[3]	had	had			n
7@been[2]	been	been			n
7@brought	brought	brought			n
7@about	about	about			n
7@in[7]	in	in			n
7@the[8]	the	the			n
7@interest	interest	interest			n
7@of[5]	of	of			n
7@the[9]	the	the			n
7@State	State	state			n
7@just	just	just			n
7@as	as	as			n
7@if[2]	if	if			n
7@they[3]	they	they			n
7@had[4]	had	had			n
7@taken	taken	taken			n
7@some	some	some			n
7@ordinary	ordinary	ordinary			n
7@reasonable	reasonable	reasonable			n
7@action	action	action			n
8@They	They	they			n
8@apportioned	apportioned	apportioned			n
8@the	the	the			n
8@houses	houses	houses			n
8@among	among	among			n
8@them	them	them			n
8@and	and	and			n
8@began	began	began			n
8@their	their	their			n
8@visits	visits	visits			n
8@they	they	they			n
8@found	found	found			n
8@me	me	me			n
8@entertaining	entertaining	entertaining			n
8@guests	guests	guests			n
8@and[2]	and	and			n
8@after	after	after			n
8@driving	driving	driving			n
8@these	these	these			n
8@out	out	out			n
8@they[2]	they	they			n
8@handed	handed	handed			n
8@me[2]	me	me			n
8@over	over	over			n
8@to	to	to			n
8@Peison	Peison	peison			n
8@The[2]	The	the			n
8@others	others	others			n
8@went	went	went			n
8@to[2]	to	to			n
8@the[8]	the	the			n
8@factory	factory	factory			n
8@Where	Where	where			n
8@Lysias	Lysias	lysias			n
8@and[4]	and	and			n
8@his	his	his			n
8@brother	brother	brother			n
8@carried	carried	carried			n
8@on[4]	on	on			n
8@the[10]	the	the			n
8@manufacture	manufacture	manufacture			n
8@of	of	of			n
8@arms	arms	arms			n
8@and[5]	and	and			n
8@proceeded	proceeded	proceeded			n
8@to[4]	to	to			n
8@make	make	make			n
8@a[18]	a	a			n
8@list	list	list			n
8@of[2]	of	of			n
8@the[11]	the	the			n
8@slaves	slaves	slaves			n
8@I	I	i			n
8@asked	asked	asked			n
8@Peison[2]	Peison	peison			n
8@if	if	if			n
8@he[15]	he	he			n
8@would	would	would			n
8@save	save	save			n
8@me[3]	me	me			n
8@for	for	for			n
8@a[22]	a	a			n
8@price	price	price			n
9@he	he	he			n
9@assented	assented	assented			n
9@on	on	on			n
9@condition	condition	condition			n
9@that	that	that			n
9@it[2]	it	it			n
9@was	was	was			n
9@a[4]	a	a			n
9@high	high	high			n
9@one	one	one			n
9@So	So	so			n
9@I	I	i			n
9@said	said	said			n
9@that[2]	that	that			n
9@I[2]	I	i			n
9@was[2]	was	was			n
9@prepared	prepared	prepared			n
9@to	to	to			n
9@give	give	give			n
9@him	him	him			n
9@a[9]	a	a			n
9@talent	talent	talent			n
9@of	of	of			n
9@silver	silver	silver			n
9@and	and	and			n
9@he[2]	he	he			n
9@agreed	agreed	agreed			n
9@to[2]	to	to			n
9@my	my	my			n
9@proposal	proposal	proposal			n
9@I[3]	I	i			n
9@knew	knew	knew			n
9@well	well	well			n
9@indeed	indeed	indeed			n
9@that[3]	that	that			n
9@he[3]	he	he			n
9@had	had	had			n
9@no	no	no			n
9@regard	regard	regard			n
9@either	either	either			n
9@for	for	for			n
9@gods	gods	gods			n
9@or[2]	or	or			n
9@for[2]	for	for			n
9@men	men	men			n
9@but	but	but			n
9@still	still	still			n
9@in[2]	in	in			n
9@the[2]	the	the			n
9@circumstances	circumstances	circumstances			n
9@I[4]	I	i			n
9@thought	thought	thought			n
9@it[4]	it	it			n
9@imperative	imperative	imperative			n
9@to[3]	to	to			n
9@get	get	get			n
9@him[2]	him	him			n
9@pledged	pledged	pledged			n
10@When	When	when			n
10@he[2]	he	he			n
10@had	had	had			n
10@sworn	sworn	sworn			n
10@invoking	invoking	invoking			n
10@annihilation	annihilation	annihilation			n
10@upon	upon	upon			n
10@himself	himself	himself			n
10@and	and	and			n
10@his	his	his			n
10@children	children	children			n
10@if	if	if			n
10@he[3]	he	he			n
10@did	did	did			n
10@not	not	not			n
10@save	save	save			n
10@me	me	me			n
10@on[3]	on	on			n
10@receipt	receipt	receipt			n
10@of	of	of			n
10@the	the	the			n
10@talent	talent	talent			n
10@I	I	i			n
10@went	went	went			n
10@into	into	into			n
10@my	my	my			n
10@bedroom	bedroom	bedroom			n
10@and[2]	and	and			n
10@opened	opened	opened			n
10@the[2]	the	the			n
10@money-chest	money-chest	money-chest			n
10@Peison	Peison	peison			n
10@noticed	noticed	noticed			n
10@it	it	it			n
10@and[3]	and	and			n
10@came	came	came			n
10@in[4]	in	in			n
10@on[6]	on	on			n
10@seeing	seeing	seeing			n
10@its	its	its			n
10@contents	contents	contents			n
10@he[7]	he	he			n
10@called	called	called			n
10@two	two	two			n
10@of[2]	of	of			n
10@his[2]	his	his			n
10@underlings	underlings	underlings			n
10@and[4]	and	and			n
10@bade	bade	bade			n
10@them	them	them			n
10@take	take	take			n
10@what	what	what			n
10@was	was	was			n
10@in[7]	in	in			n
10@the[4]	the	the			n
10@chest[2]	chest	chest			n
11@Since	Since	since			n
11@he	he	he			n
11@now	now	now			n
11@had	had	had			n
11@instead	instead	instead			n
11@of	of	of			n
11@the	the	the			n
11@agreed	agreed	agreed			n
11@amount	amount	amount			n
11@gentlemen	gentlemen	gentlemen			n
11@three	three	three			n
11@talents	talents	talents			n
11@of[2]	of	of			n
11@silver	silver	silver			n
11@four	four	four			n
11@hundred	hundred	hundred			n
11@cyzicenes	cyzicenes	cyzicenes			n
11@a[6]	a	a			n
11@hundred[2]	hundred	hundred			n
11@darics	darics	darics			n
11@A	A	a			n
11@stater	stater	stater			n
11@of[3]	of	of			n
11@Cyzicus	Cyzicus	cyzicus			n
11@was	was	was			n
11@a[10]	a	a			n
11@coin	coin	coin			n
11@equal	equal	equal			n
11@to	to	to			n
11@28	28	28			n
11@Attic	Attic	attic			n
11@drachmae	drachmae	drachmae			n
11@and	and	and			n
11@a[15]	a	a			n
11@Persian	Persian	persian			n
11@daric[2]	daric	daric			n
11@was[2]	was	was			n
11@one	one	one			n
11@of[4]	of	of			n
11@slightly	slightly	slightly			n
11@less	less	less			n
11@value	value	value			n
11@and[2]	and	and			n
11@four[2]	four	four			n
11@silver[2]	silver	silver			n
11@cups	cups	cups			n
11@I	I	i			n
11@begged	begged	begged			n
11@him	him	him			n
11@to[2]	to	to			n
11@give	give	give			n
11@me[2]	me	me			n
11@money	money	money			n
11@for	for	for			n
11@my	my	my			n
11@journey	journey	journey			n
11@but	but	but			n
11@he[3]	he	he			n
11@declared	declared	declared			n
11@that	that	that			n
11@I[2]	I	i			n
11@should	should	should			n
11@be[2]	be	be			n
11@glad	glad	glad			n
11@enough	enough	enough			n
11@to[3]	to	to			n
11@save	save	save			n
11@my[2]	my	my			n
11@skin	skin	skin			n
12@As	As	as			n
12@Peison	Peison	peison			n
12@and	and	and			n
12@I	I	i			n
12@were	were	were			n
12@coming	coming	coming			n
12@out	out	out			n
12@we[2]	we	we			n
12@were[2]	were	were			n
12@met	met	met			n
12@by	by	by			n
12@Melobius	Melobius	melobius			n
12@and[2]	and	and			n
12@Mnesitheides	Mnesitheides	mnesitheides			n
12@Two	Two	two			n
12@of	of	of			n
12@the[2]	the	the			n
12@Thirty	Thirty	thirty			n
12@who	who	who			n
12@were[3]	were	were			n
12@on[2]	on	on			n
12@their	their	their			n
12@way	way	way			n
12@from	from	from			n
12@the[4]	the	the			n
12@factory	factory	factory			n
12@they	they	they			n
12@lighted	lighted	lighted			n
12@upon	upon	upon			n
12@us[2]	us	us			n
12@just	just	just			n
12@at	at	at			n
12@the[6]	the	the			n
12@door	door	door			n
12@and[3]	and	and			n
12@asked	asked	asked			n
12@where	where	where			n
12@we[5]	we	we			n
12@were[4]	were	were			n
12@going	going	going			n
12@Peison[2]	Peison	peison			n
12@declared	declared	declared			n
12@that	that	that			n
12@he[8]	he	he			n
12@was	was	was			n
12@off	off	off			n
12@to[2]	to	to			n
12@my	my	my			n
12@brother	brother	brother			n
12@s[11]	s	s			n
12@for	for	for			n
12@the[8]	the	the			n
12@purpose	purpose	purpose			n
12@of[3]	of	of			n
12@examining	examining	examining			n
12@the[9]	the	the			n
12@property	property	property			n
12@in[5]	in	in			n
12@that[2]	that	that			n
12@house	house	house			n
12@also	also	also			n
12@So	So	so			n
12@they[2]	they	they			n
12@bade	bade	bade			n
12@him	him	him			n
12@go[2]	go	go			n
12@his	his	his			n
12@way[2]	way	way			n
12@but	but	but			n
12@told	told	told			n
12@me[2]	me	me			n
12@to[4]	to	to			n
12@follow	follow	follow			n
12@along	along	along			n
12@with	with	with			n
12@them	them	them			n
12@to[5]	to	to			n
