subref	form	norm	lemma	tag	curated
1@LXI	LXI	lxi			n
1@ΜΟΝΩΙΔΙΑ	ΜΟΝΩΙΔΙΑ	μονωιδια			n
1@ΕΙΙΙ	ΕΙΙΙ	ειιι			n
1@ΝΙΚΟΜΗΔΕΙΑΙ	ΝΙΚΟΜΗΔΕΙΑΙ	νικομηδειαι			n
1@εἶτα	εἶτα	εἶτα	εἶτα		n
1@Ὅμηρος	Ὅμηρος	ὅμηρος	Ὅμηρος		n
1@μέν	μέν	μέν	μέν		n
1@οὐδὲ	οὐδὲ	οὐδέ	οὐδέ		n
1@τὴν	τὴν	τήν	ὁ		n
1@τοῦ	τοῦ	τοῦ	ὁ		n
1@φυτοῦ	φυτοῦ	φυτοῦ			n
1@φθο-	φθο-	φθο-			n
1@R	R	r			n
1@III	III	iii			n
1@337	337	337			n
1@ρὰν	ρὰν	ράν			n
1@ἄνευ	ἄνευ	ἄνευ	ἄνευ		n
1@τοῦ[3]	τοῦ	τοῦ	ὁ		n
1@ἐλεῆσαι	ἐλεῆσαι	ἐλεῆσαι	ἐλεέω		n
1@παρέδραμεν	παρέδραμεν	παρέδραμεν	παρατρέχω		n
1@ἀλλ	ἀλλ	ἀλλ			n
1@ὥσπερ	ὥσπερ	ὥσπερ	ὥσπερ		n
1@αὐτὸς	αὐτὸς	αὐτός	αὐτός		n
1@ὧν	ὧν	ὧν	ὅς		n
1@ὁ	ὁ	ὁ	ὁ		n
1@φυτευσάμενος	φυτευσάμενος	φυτευσάμενος			n
1@καὶ	καὶ	καί	καί		n
1@καμών	καμών	καμών			n
1@εἶτα[2]	εἶτα	εἶτα	εἶτα		n
1@ὀρῶν	ὀρῶν	ὀρῶν	ὄρος		n
1@ἐπὶ	ἐπὶ	ἐπί	ἐπί		n
1@γῆς	γῆς	γῆς	γῆ		n
1@ἐκ-	ἐκ-	ἐκ-	ἐκ		n
1@τεταμένον	τεταμένον	τεταμένον	τείνω		n
1@οἷον	οἷον	οἷον	οἷος		n
1@εἰ	εἰ	εἰ	εἰ		n
1@θρῆνον	θρῆνον	θρῆνον	θρῆνος		n
1@εἰς	εἰς	εἰς	εἰς		n
1@τὸ[2]	τὸ	τό	ὁ		n
1@ἔρνος	ἔρνος	ἔρνος	ἔρνος		n
1@ᾄδει	ᾄδει	ᾄδει	ἀείδω		n
1@ἐγὼ	ἐγὼ	ἐγώ			n
1@δέ	δέ	δέ	δέ		n
1@5	5	5			n
1@τὴν[2]	τὴν	τήν	ὁ		n
1@Νικομήδους	Νικομήδους	νικομήδους	Νικομήδης		n
1@πόλιν	πόλιν	πόλιν	πόλις		n
1@ἐν	ἐν	ἐν	ἐν		n
1@ᾗ	ᾗ	ᾗ	ὅς		n
1@λόγους	λόγους	λόγους	λόγος		n
1@μέν[3]	μέν	μέν	μέν		n
1@οὖς	οὖς	οὖς	οὖς		n
1@εἶχον	εἶχον	εἶχον	ἔχω		n
1@ἐπηύξησα	ἐπηύξησα	ἐπηύξησα			n
1@φήμην	φήμην	φήμην	φήμη		n
