subref	form	norm	lemma	tag	curated
1@Οἱ	Οἱ	οἱ			n
1@ἴλιγγοι	ἴλιγγοι	ἴλιγγοι			n
1@γίνονται	γίνονται	γίνονται			n
1@ὅταν	ὅταν	ὅταν			n
1@ᾖ	ᾖ	ᾖ			n
1@πνεῦμα	πνεῦμα	πνεῦμα			n
1@ἀλλότριον	ἀλλότριον	ἀλλότριον			n
1@περὶ	περὶ	περί			n
1@τὴν	τὴν	τήν			n
1@κεφαλὴν	κεφαλὴν	κεφαλήν			n
1@ἢ	ἢ	ἤ			n
1@ὑγρότης	ὑγρότης	ὑγρότης			n
1@περιττωματικὴ	περιττωματικὴ	περιττωματική			n
1@ἀπὸ	ἀπὸ	ἀπό			n
1@τροφῆς	τροφῆς	τροφῆς			n
1@ἐνίας	ἐνίας	ἐνίας			n
1@οἷον	οἷον	οἷον			n
1@ἢ[2]	ἢ	ἤ			n
1@τοῦ	τοῦ	τοῦ			n
1@οἴνου	οἴνου	οἴνου			n
1@ἢ[3]	ἢ	ἤ			n
1@καὶ	καὶ	καί			n
1@ἄλλου	ἄλλου	ἄλλου			n
1@τινὸς	τινὸς	τινός			n
1@χυλοῦ	χυλοῦ	χυλοῦ			n
1@ἢ[4]	ἢ	ἤ			n
1@τρίτον	τρίτον	τρίτον			n
1@ὅταν[2]	ὅταν	ὅταν			n
1@κινῇ	κινῇ	κινῇ			n
1@τις	τις	τὶς			n
1@κύκλῳ	κύκλῳ	κύκλῳ			n
1@τὴν[2]	τὴν	τήν			n
1@κεφαλήν	κεφαλήν	κεφαλήν			n
1@ὁ	ὁ	ὁ			n
1@γὰρ	γὰρ	γάρ			n
1@τόπος	τόπος	τόπος			n
1@ὁ[2]	ὁ	ὁ			n
1@περὶ[2]	περὶ	περί			n
1@τὸν	τὸν	τόν			n
1@ἐγκέφαλον	ἐγκέφαλον	ἐγκέφαλον			n
1@φύσει	φύσει	φύσει			n
1@μὲν	μὲν	μέν			n
1@ὑγρός	ὑγρός	ὑγρός			n
1@ἐστιν	ἐστιν	ἐστίν			n
1@ὅταν[3]	ὅταν	ὅταν			n
1@δʼ	δʼ	δʼ			n
1@ἔλθῃ	ἔλθῃ	ἔλθῃ			n
1@τι[5]	τι	τὶ			n
1@πνεῦμα[2]	πνεῦμα	πνεῦμα			n
1@ἀλλότριον[2]	ἀλλότριον	ἀλλότριον			n
1@βιάζεται	βιάζεται	βιάζεται			n
1@διαδυόμενον	διαδυόμενον	διαδυόμενον			n
1@πρὸς	πρὸς	πρός			n
1@τὰς	τὰς	τάς			n
1@φλέβας	φλέβας	φλέβας			n
1@καὶ[2]	καὶ	καί			n
1@ὠθεῖ	ὠθεῖ	ὠθεῖ			n
1@κύκλῳ[2]	κύκλῳ	κύκλῳ			n
1@τὸ[2]	τὸ	τό			n
1@προυπάρχον	προυπάρχον	προυπάρχον			n
1@ὑγρὸν	ὑγρὸν	ὑγρόν			n
1@ὥστε	ὥστε	ὥστε			n
1@τρόπον	τρόπον	τρόπον			n
1@τινὰ	τινὰ	τινά			n
1@τὸ[3]	τὸ	τό			n
1@αὐτὸ	αὐτὸ	αὐτό			n
1@συμβαίνει	συμβαίνει	συμβαίνει			n
1@καὶ[3]	καὶ	καί			n
1@ἐάν	ἐάν	ἐάν			n
1@τις[2]	τις	τὶς			n
1@προαιρέσει	προαιρέσει	προαιρέσει			n
1@κύκλῳ[3]	κύκλῳ	κύκλῳ			n
1@κινῇ[2]	κινῇ	κινῇ			n
1@τὴν[3]	τὴν	τήν			n
1@κεφαλήν[2]	κεφαλήν	κεφαλήν			n
1@Οὐδὲν	Οὐδὲν	οὐδέν			n
1@γὰρ[2]	γὰρ	γάρ			n
1@διαφέρει	διαφέρει	διαφέρει			n
1@ἔξωθεν	ἔξωθεν	ἔξωθεν			n
1@ἢ[5]	ἢ	ἤ			n
1@ἔσωθεν	ἔσωθεν	ἔσωθεν			n
1@εἶναι	εἶναι	εἶναι			n
1@τὸ[5]	τὸ	τό			n
1@κινοῦν	κινοῦν	κινοῦν			n
1@Οὔσης	Οὔσης	οὔσης			n
1@δὲ[2]	δὲ	δέ			n
1@οἷον[2]	οἷον	οἷον			n
1@δίνης	δίνης	δίνης			n
1@τινὸς[2]	τινὸς	τινός			n
1@τῆς	τῆς	τῆς			n
1@φορᾶς	φορᾶς	φορᾶς			n
1@καὶ[4]	καὶ	καί			n
1@τοῦ[2]	τοῦ	τοῦ			n
1@ὑγροῦ	ὑγροῦ	ὑγροῦ			n
1@μὴ	μὴ	μή			n
1@συνεχοῦς	συνεχοῦς	συνεχοῦς			n
1@ὁμοίως	ὁμοίως	ὁμοίως			n
1@ἀλλʼ	ἀλλʼ	ἀλλʼ			n
1@ἐν[2]	ἐν	ἐν			n
1@τῇ	τῇ	τῇ			n
1@κινήσει	κινήσει	κινήσει			n
1@τοῦ[3]	τοῦ	τοῦ			n
1@μὲν[2]	μὲν	μέν			n
1@ὑστεροῦντος	ὑστεροῦντος	ὑστεροῦντος			n
1@τοῦ[4]	τοῦ	τοῦ			n
1@δὲ[3]	δὲ	δέ			n
1@προτεροῦντος	προτεροῦντος	προτεροῦντος			n
1@τὸ[6]	τὸ	τό			n
1@ὑφιστάμενον	ὑφιστάμενον	ὑφιστάμενον			n
1@ἀντικροῦον	ἀντικροῦον	ἀντικροῦον			n
1@ἵστησι	ἵστησι	ἵστησι			n
1@τὸ[7]	τὸ	τό			n
1@δʼ[2]	δʼ	δʼ			n
1@ἱστάμενον	ἱστάμενον	ἱστάμενον			n
1@διὰ	διὰ	διά			n
1@τὸ[8]	τὸ	τό			n
1@μὴ[2]	μὴ	μή			n
1@ἰσορροπεῖν	ἰσορροπεῖν	ἰσορροπεῖν			n
1@ὁμοίως[2]	ὁμοίως	ὁμοίως			n
1@αὐτῇ	αὐτῇ	αὐτῇ			n
1@ᾗ	ᾗ	ᾗ			n
1@ἂν	ἂν	ἄν			n
1@ῥέπῃ	ῥέπῃ	ῥέπῃ			n
1@ταύτῃ	ταύτῃ	ταύτῃ			n
1@φέρεται	φέρεται	φέρεται			n
1@καὶ[5]	καὶ	καί			n
1@τὸν[2]	τὸν	τόν			n
1@ἴλιγγον	ἴλιγγον	ἴλιγγον			n
1@ποιεῖ	ποιεῖ	ποιεῖ			n
1@καὶ[6]	καὶ	καί			n
1@καταβάλλει	καταβάλλει	καταβάλλει			n
1@πολλάκις	πολλάκις	πολλάκις			n
2@Αἴτιον	Αἴτιον	αἴτιον			n
2@δὲ	δὲ	δέ			n
2@τοῦ	τοῦ	τοῦ			n
2@μὴ	μὴ	μή			n
2@δύνασθαι	δύνασθαι	δύνασθαι			n
2@τὰ	τὰ	τά			n
