subref	form	norm	lemma	tag	curated
1@Κόσμος	Κόσμος	κόσμος			n
1@πόλει	πόλει	πόλει			n
1@μὲν	μὲν	μέν			n
1@εὐανδρία	εὐανδρία	εὐανδρία			n
1@σώματι	σώματι	σώματι			n
1@δὲ	δὲ	δέ			n
1@κάλλος	κάλλος	κάλλος			n
1@ψυχῇ	ψυχῇ	ψυχῇ			n
1@δὲ[2]	δὲ	δέ			n
1@σοφία	σοφία	σοφία			n
1@πράγματι	πράγματι	πράγματι			n
1@δὲ[3]	δὲ	δέ			n
1@ἀρετή	ἀρετή	ἀρετή			n
1@λόγῳ	λόγῳ	λόγῳ			n
1@δὲ[4]	δὲ	δέ			n
1@ἀλήθεια	ἀλήθεια	ἀλήθεια			n
1@τὰ	τὰ	τά			n
1@δ[6]	δ	δ			n
1@ἐναντία	ἐναντία	ἐναντία			n
1@τούτων	τούτων	τούτων			n
1@ἀκοσμία	ἀκοσμία	ἀκοσμία			n
1@ἄνδρα	ἄνδρα	ἄνδρα			n
1@δὲ[5]	δὲ	δέ			n
1@καὶ	καὶ	καί			n
1@γυναῖκα	γυναῖκα	γυναῖκα			n
1@καὶ[2]	καὶ	καί			n
1@λόγον	λόγον	λόγον			n
1@καὶ[3]	καὶ	καί			n
1@ἔργον	ἔργον	ἔργον			n
1@καὶ[4]	καὶ	καί			n
1@πόλιν	πόλιν	πόλιν			n
1@καὶ[5]	καὶ	καί			n
1@πρᾶγμα	πρᾶγμα	πρᾶγμα			n
1@χρὴ	χρὴ	χρή			n
1@τὸ	τὸ	τό			n
1@μὲν[2]	μὲν	μέν			n
1@ἄξιον	ἄξιον	ἄξιον			n
1@ἐπαίνου	ἐπαίνου	ἐπαίνου			n
1@ἐπαίνῳ	ἐπαίνῳ	ἐπαίνῳ			n
1@τιμᾶν	τιμᾶν	τιμᾶν			n
1@τῷ	τῷ	τῷ			n
1@δὲ[6]	δὲ	δέ			n
1@ἀναξίῳ	ἀναξίῳ	ἀναξίῳ			n
1@μῶμον	μῶμον	μῶμον			n
1@ἐπιτιθέναι	ἐπιτιθέναι	ἐπιτιθέναι			n
1@ἴση	ἴση	ἴση			n
1@γὰρ	γὰρ	γάρ			n
1@ἁμαρτία	ἁμαρτία	ἁμαρτία			n
1@καὶ[6]	καὶ	καί			n
1@ἀμαθία	ἀμαθία	ἀμαθία			n
1@μέμφεσθαί	μέμφεσθαί	μέμφεσθαι			n
1@τε	τε	τέ			n
1@τὰ[2]	τὰ	τά			n
1@ἐπαινετὰ	ἐπαινετὰ	ἐπαινετά			n
1@καὶ[7]	καὶ	καί			n
1@ἐπαινεῖν	ἐπαινεῖν	ἐπαινεῖν			n
1@τὰ[4]	τὰ	τά			n
1@μωμητά	μωμητά	μωμητά			n
2@τοῦ	τοῦ	τοῦ			n
2@δ	δ	δ			n
2@αὐτοῦ	αὐτοῦ	αὐτοῦ			n
2@ἀνδρὸς	ἀνδρὸς	ἀνδρός			n
2@λέξαι	λέξαι	λέξαι			n
2@τε	τε	τέ			n
2@τὸ	τὸ	τό			n
2@δέον	δέον	δέον			n
2@ὀρθῶς	ὀρθῶς	ὀρθῶς			n
2@καὶ	καὶ	καί			n
2@ἐλέγξαι	ἐλέγξαι	ἐλέγξαι			n
2@ἐλέγξαι[2]	ἐλέγξαι	ἐλέγξαι			n
2@τοὺς	τοὺς	τούς			n
2@μεμφομένους	μεμφομένους	μεμφομένους			n
2@Ἑλένην	Ἑλένην	ἑλένην			n
2@γυναῖκα	γυναῖκα	γυναῖκα			n
2@περὶ	περὶ	περί			n
2@ἧς	ἧς	ἧς			n
2@ὁμόφωνος	ὁμόφωνος	ὁμόφωνος			n
2@καὶ[2]	καὶ	καί			n
2@ὁμόψηφος	ὁμόψηφος	ὁμόψηφος			n
2@γέγονεν	γέγονεν	γέγονεν			n
2@ἥ	ἥ	ἥ			n
2@τε[2]	τε	τέ			n
2@τῶν	τῶν	τῶν			n
2@ποιητῶν	ποιητῶν	ποιητῶν			n
2@ἥ[2]	ἥ	ἥ			n
2@τε[3]	τε	τέ			n
2@τῶν[3]	τῶν	τῶν			n
2@ἀκουσάντων	ἀκουσάντων	ἀκουσάντων			n
2@πίστις	πίστις	πίστις			n
2@ἥ[3]	ἥ	ἥ			n
2@τε[4]	τε	τέ			n
2@τοῦ[3]	τοῦ	τοῦ			n
2@ὀνόματος	ὀνόματος	ὀνόματος			n
2@φήμη	φήμη	φήμη			n
2@τῶν[4]	τῶν	τῶν			n
2@συμφορῶν	συμφορῶν	συμφορῶν			n
2@μνήμη	μνήμη	μνήμη			n
2@γέγονεν[2]	γέγονεν	γέγονεν			n
2@ἐγὼ	ἐγὼ	ἐγώ			n
2@δὲ	δὲ	δέ			n
2@βούλομαι	βούλομαι	βούλομαι			n
2@λογισμόν	λογισμόν	λογισμόν			n
2@τινα	τινα	τινά			n
2@τῷ	τῷ	τῷ			n
2@λόγῳ	λόγῳ	λόγῳ			n
2@δοὺς	δοὺς	δούς			n
2@τὴν	τὴν	τήν			n
2@μὲν	μὲν	μέν			n
2@κακῶς	κακῶς	κακῶς			n
2@ἀκούουσαν	ἀκούουσαν	ἀκούουσαν			n
2@παῦσαι	παῦσαι	παῦσαι			n
2@τῆς	τῆς	τῆς			n
2@αἰτίας	αἰτίας	αἰτίας			n
2@τοὺς[2]	τοὺς	τούς			n
2@δὲ[2]	δὲ	δέ			n
2@μεμφομένους[2]	μεμφομένους	μεμφομένους			n
2@ψευδομένους	ψευδομένους	ψευδομένους			n
