subref	form	norm	lemma	tag	curated
1@LVI	LVI	lvi			n
1@ΚΑΤΑ	ΚΑΤΑ	κατα			n
1@ΛΟΥΚΙΑΝΟΥ	ΛΟΥΚΙΑΝΟΥ	λουκιανου			n
1@R	R	r			n
1@III	III	iii			n
1@205	205	205			n
1@εἰμὶ	εἰμὶ	εἰμί	εἰμί		n
1@μὲν	μὲν	μέν	μέν		n
1@τῶν	τῶν	τῶν	ὁ		n
1@ἀπηντηκότων	ἀπηντηκότων	ἀπηντηκότων	ἀπαντάω		n
1@Λουκιανῷ	Λουκιανῷ	λουκιανῷ			n
1@οὐ	οὐ	οὐ	οὐ		n
1@διὰ	διὰ	διά	διά		n
1@τὸ	τὸ	τό	ὁ		n
1@μηδὲν	μηδὲν	μηδέν			n
1@ἔχειν	ἔχειν	ἔχειν	ἔχω		n
1@ἐγκαλεῖν	ἐγκαλεῖν	ἐγκαλεῖν	ἐγκαλέω		n
1@ἀλλ	ἀλλ	ἀλλ			n
1@ὅτι	ὅτι	ὅτι	ὅτι2		n
1@πάντα	πάντα	πάντα	πᾶς		n
1@διαγέγονα	διαγέγονα	διαγέγονα			n
1@τὸν	τὸν	τόν	ὁ		n
1@χρόνον	χρόνον	χρόνον	χρόνος		n
1@πρᾴως	πρᾴως	πρᾴως	πρᾶος		n
1@μᾶλλον	μᾶλλον	μᾶλλον	μᾶλλον		n
1@τὰ	τὰ	τά	ὁ		n
1@τοιαῦτα	τοιαῦτα	τοιαῦτα	τοιοῦτος		n
1@φέρειν	φέρειν	φέρειν	φέρω		n
1@ἀξιῶν	ἀξιῶν	ἀξιῶν	ἀξιάω		n
1@ἢ	ἢ	ἤ	τίη		n
1@τιμωρίας	τιμωρίας	τιμωρίας	τιμωρία		n
1@ἐπιθυμῶν	ἐπιθυμῶν	ἐπιθυμῶν	ἐπιθυμέω		n
1@ἐπεὶ	ἐπεὶ	ἐπεί	ἐπεί		n
1@δὲ[2]	δὲ	δέ	δέ		n
1@ᾐσθόμην	ᾐσθόμην	ᾐσθόμην	αἰσθάνομαι		n
1@τινῶν	τινῶν	τινῶν			n
1@αἰτιωμέ-	αἰτιωμέ-	αἰτιωμέ-			n
