subref	form	norm	lemma	tag	curated
1@Καὶ	Καὶ	καί	καί		n
1@δὴ	δὴ	δή	δή		n
1@ἐγένετο	ἐγένετο	ἐγένετο	γίγνομαι		n
1@ἡνίκα	ἡνίκα	ἡνίκα	ἡνίκα		n
1@ἤρξαντο	ἤρξαντο	ἤρξαντο	ἄρχω		n
1@οἱ	οἱ	οἱ	ὁ		n
1@ἄνθρωποι	ἄνθρωποι	ἄνθρωποι	ἄνθρωπος		n
1@πολλοὶ	πολλοὶ	πολλοί	πολύς		n
1@γίνεσθαι	γίνεσθαι	γίνεσθαι	γίγνομαι		n
1@p	p	p			n
1@262	262	262			n
1@M	M	m			n
1@ἐπὶ	ἐπὶ	ἐπί	ἐπί		n
1@τῆς	τῆς	τῆς	ὁ		n
1@γῆς	γῆς	γῆς	γῆ		n
1@καὶ	καὶ	καί	καί		n
1@θυγατέρες	θυγατέρες	θυγατέρες	θυγάτηρ		n
1@ἐγεννήθησαν	ἐγεννήθησαν	ἐγεννήθησαν	γεννάω		n
1@αὐτοῖς	αὐτοῖς	αὐτοῖς	αὐτός		n
1@Gen	Gen	gen			n
1@6[2]	6	6			n
1@1	1	1			n
1@ἄξιον	ἄξιον	ἄξιον	ἄξιος		n
1@οἶμαι	οἶμαι	οἶμαι	οἴομαι		n
1@διαπορῆσαι	διαπορῆσαι	διαπορῆσαι	διαπορέω		n
1@διὰ	διὰ	διά	διά		n
1@τί	τί	τί	τι		n
1@μετὰ	μετὰ	μετά	μετά		n
1@τὴν	τὴν	τήν	ὁ		n
1@Νῶε	Νῶε	νῶε			n
1@καὶ[2]	καὶ	καί	καί		n
1@τῶν	τῶν	τῶν	ὁ		n
1@υἱῶν	υἱῶν	υἱῶν	υἱός		n
1@αὐτοῦ	αὐτοῦ	αὐτοῦ	αὐτός		n
1@γένεσιν	γένεσιν	γένεσιν	γένεσις		n
1@εἰς	εἰς	εἰς	εἰς		n
1@πολυανθρωπίαν	πολυανθρωπίαν	πολυανθρωπίαν	πολυανθρωπία		n
1@ἐπιδίδωσιν	ἐπιδίδωσιν	ἐπιδίδωσιν			n
1@ἡμῶν	ἡμῶν	ἡμῶν	ἐγώ		n
1@τὸ	τὸ	τό	ὁ		n
1@γένος	γένος	γένος	γένος		n
1@ἀλλ	ἀλλ	ἀλλ			n
1@ἴσως	ἴσως	ἴσως	ἴσος		n
1@οὐ	οὐ	οὐ	οὐ		n
1@χαλεπὸν	χαλεπὸν	χαλεπόν	χαλεπός		n
1@ἀποδοῦναι	ἀποδοῦναι	ἀποδοῦναι	ἀποδίδωμι		n
1@τὴν[2]	τὴν	τήν	ὁ		n
1@αἰτίαν	αἰτίαν	αἰτίαν	αἰτία		n
1@ἀεὶ	ἀεὶ	ἀεί	ἀεί		n
1@γὰρ	γὰρ	γάρ	γάρ		n
1@ἐπειδὰν	ἐπειδὰν	ἐπειδάν	ἐπεί		n
1@τὸ[2]	τὸ	τό	ὁ		n
1@σπάνιον	σπάνιον	σπάνιον			n
1@φανῇ	φανῇ	φανῇ	φαίνω		n
1@πάμπολυ	πάμπολυ	πάμπολυ			n
1@τὸ[3]	τὸ	τό	ὁ		n
1@ἐναντίον	ἐναντίον	ἐναντίον	ἐναντίος		n
1@εὑρίσκεται	εὑρίσκεται	εὑρίσκεται	εὑρίσκω		n
2@ἑνὸς	ἑνὸς	ἑνός			n
2@οὖν	οὖν	οὖν	οὖν		n
2@εὐφυΐα	εὐφυΐα	εὐφυΐα	εὐφυΐα		n
2@τὴν	τὴν	τήν	ὁ		n
2@περὶ	περὶ	περί	περί		n
2@μυρίους	μυρίους	μυρίους	μυρίος		n
2@διαδείκνυσιν	διαδείκνυσιν	διαδείκνυσιν			n
2@ἀφυίαν	ἀφυίαν	ἀφυίαν			n
2@καὶ	καὶ	καί	καί		n
2@τὰ	τὰ	τά	ὁ		n
2@τεχνικὰ	τεχνικὰ	τεχνικά	τεχνικός		n
2@μέντοι	μέντοι	μέντοι			n
2@καὶ[2]	καὶ	καί	καί		n
2@ἐπιστημονικὰ	ἐπιστημονικὰ	ἐπιστημονικά			n
2@καὶ[3]	καὶ	καί	καί		n
2@ἀγαθὰ	ἀγαθὰ	ἀγαθά	ἀγαθός		n
2@καὶ[4]	καὶ	καί	καί		n
2@καλὰ	καλὰ	καλά	καλός		n
2@ὄντα	ὄντα	ὄντα	ὄντα		n
2@ὀλίγα	ὀλίγα	ὀλίγα	ὀλίγος		n
2@τὴν[2]	τὴν	τήν	ὁ		n
2@τῶν	τῶν	τῶν	ὁ		n
2@ἀτέχνων	ἀτέχνων	ἀτέχνων			n
2@καὶ[5]	καὶ	καί	καί		n
2@ἀνεπιστημόνων	ἀνεπιστημόνων	ἀνεπιστημόνων			n
2@καὶ[6]	καὶ	καί	καί		n
2@ἀδίκων	ἀδίκων	ἀδίκων			n
2@καὶ[7]	καὶ	καί	καί		n
2@συνόλως	συνόλως	συνόλως	σύνολος		n
2@φαύλων	φαύλων	φαύλων			n
2@ἄπειρον	ἄπειρον	ἄπειρον	ἤπειρος		n
2@ὅσην	ὅσην	ὅσην	ὅσος		n
2@πληθὺν	πληθὺν	πληθύν	πληθύς		n
2@ἐπεσκιασμένην	ἐπεσκιασμένην	ἐπεσκιασμένην			n
2@ἀποφαίνει	ἀποφαίνει	ἀποφαίνει	ἀποφαίνω		n
3@οὐχ	οὐχ	οὐ	οὐ		n
3@ὁρᾷς	ὁρᾷς	ὁρᾷς	ὁράω		n
3@ὅτι	ὅτι	ὅτι	ὅτι2		n
3@καὶ	καὶ	καί	καί		n
3@ἐν	ἐν	ἐν	ἐν		n
3@τῷ	τῷ	τῷ	ὁ		n
3@παντὶ	παντὶ	παντί	πᾶς		n
3@ἥλιος	ἥλιος	ἥλιος	ἥλιος		n
3@εἷς	εἷς	εἷς			n
3@ὢν	ὢν	ὤν	εἰμί		n
3@τὸ	τὸ	τό	ὁ		n
3@μυρίον	μυρίον	μυρίον			n
3@καὶ[2]	καὶ	καί	καί		n
