subref	form	norm	lemma	tag	curated
1@Ὅτι	Ὅτι	ὅτι			n
1@ὑπὸ	ὑπὸ	ὑπό			n
1@καταψύξεώς	καταψύξεώς	καταψύξεως			n
1@φησιν	φησιν	φησίν			n
1@ὡς	ὡς	ὡς			n
1@κοινῷ	κοινῷ	κοινῷ			n
1@λόγῳ	λόγῳ	λόγῳ			n
1@φάναι	φάναι	φάναι			n
1@τὴν	τὴν	τήν			n
1@παράλυσιν	παράλυσιν	παράλυσιν			n
1@γίνεσθαι	γίνεσθαι	γίνεσθαι			n
1@καὶ	καὶ	καί			n
1@ταύτην	ταύτην	ταύτην			n
1@οἱ	οἱ	οἱ			n
1@μὲν	μὲν	μέν			n
1@ὑπὸ[2]	ὑπὸ	ὑπό			n
1@πνεύματος	πνεύματος	πνεύματος			n
1@καταψυχομένου	καταψυχομένου	καταψυχομένου			n
1@πνευματικὸν	πνευματικὸν	πνευματικόν			n
1@γὰρ	γὰρ	γάρ			n
1@τὸ	τὸ	τό			n
1@πάθος	πάθος	πάθος			n
1@οἱ[2]	οἱ	οἱ			n
1@δὲ	δὲ	δέ			n
1@ἐκλείψει	ἐκλείψει	ἐκλείψει			n
1@καὶ[2]	καὶ	καί			n
1@στερήσει	στερήσει	στερήσει			n
1@τοῦ	τοῦ	τοῦ			n
1@πνεύματος[2]	πνεύματος	πνεύματος			n
1@Τοῦτο	Τοῦτο	τοῦτο			n
1@γὰρ[2]	γὰρ	γάρ			n
1@εἶναι	εἶναι	εἶναι			n
1@τὸ[2]	τὸ	τό			n
1@τὴν[2]	τὴν	τήν			n
1@θερμότητα	θερμότητα	θερμότητα			n
1@καὶ[3]	καὶ	καί			n
1@τὴν[3]	τὴν	τήν			n
1@κίηησιν	κίηησιν	κίηησιν			n
1@ὅλως	ὅλως	ὅλως			n
1@ποιοῦν	ποιοῦν	ποιοῦν			n
1@ἀκινησίας	ἀκινησίας	ἀκινησίας			n
1@δὲ[2]	δὲ	δέ			n
1@γινομένης	γινομένης	γινομένης			n
1@κατάψυξις	κατάψυξις	κατάψυξις			n
1@γίνεται	γίνεται	γίνεται			n
1@τοῦ[2]	τοῦ	τοῦ			n
1@αἵματος	αἵματος	αἵματος			n
1@ἢ	ἢ	ἤ			n
1@ἁπλῶς	ἁπλῶς	ἁπλῶς			n
1@εἰπεῖν	εἰπεῖν	εἰπεῖν			n
1@τῆς	τῆς	τῆς			n
1@ὑγρότητος	ὑγρότητος	ὑγρότητος			n
1@Διὰ	Διὰ	διά			n
1@τοῦτο	τοῦτο	τοῦτο			n
1@γὰρ[3]	γὰρ	γάρ			n
1@καὶ[4]	καὶ	καί			n
1@ἡ	ἡ	ἡ			n
1@νάρκη	νάρκη	νάρκη			n
1@γίνεται[2]	γίνεται	γίνεται			n
1@ἐν	ἐν	ἐν			n
1@τοῖς	τοῖς	τοῖς			n
1@ποσὶν	ποσὶν	ποσίν			n
1@ἢ[2]	ἢ	ἤ			n
1@καὶ[5]	καὶ	καί			n
1@ἐν[2]	ἐν	ἐν			n
1@τοῖς[2]	τοῖς	τοῖς			n
1@ἄνω	ἄνω	ἄνω			n
1@μέρεσιν	μέρεσιν	μέρεσιν			n
1@ὅταν	ὅταν	ὅταν			n
1@ἀποπιεσθῶσιν	ἀποπιεσθῶσιν	ἀποπιεσθῶσιν			n
1@ἀπὸ	ἀπὸ	ἀπό			n
1@καθέδρας	καθέδρας	καθέδρας			n
1@ἢ[3]	ἢ	ἤ			n
1@ἄλλῳ	ἄλλῳ	ἄλλῳ			n
1@τινὶ	τινὶ	τινί			n
1@τρόπῳ	τρόπῳ	τρόπῳ			n
1@Τότε	Τότε	τότε			n
1@γὰρ[4]	γὰρ	γάρ			n
1@διαλαμβάνει	διαλαμβάνει	διαλαμβάνει			n
1@τῇ	τῇ	τῇ			n
1@πιέσει	πιέσει	πιέσει			n
1@τὸ[3]	τὸ	τό			n
1@πνεῦμα	πνεῦμα	πνεῦμα			n
1@καὶ[6]	καὶ	καί			n
1@οὐ	οὐ	οὐ			n
1@δυνάμενον	δυνάμενον	δυνάμενον			n
1@τὴν[4]	τὴν	τήν			n
1@οἰκείαν	οἰκείαν	οἰκείαν			n
1@κίνησιν	κίνησιν	κίνησιν			n
1@κινεῖσθαι	κινεῖσθαι	κινεῖσθαι			n
1@ἵστησι	ἵστησι	ἵστησι			n
1@καὶ[7]	καὶ	καί			n
1@ἀποψύχει	ἀποψύχει	ἀποψύχει			n
1@τὸ[4]	τὸ	τό			n
1@αἷμα	αἷμα	αἷμα			n
