subref	form	norm	lemma	tag	curated
1@XLII	XLII	xlii			n
1@Τύραννος	Τύραννος	τύραννος	Τύραννος		n
1@ᾔτησεν	ᾔτησεν	ᾔτησεν	αἰτέω		n
1@ἐξ	ἐξ	ἐκ	ἐκ		n
1@ἀστυγείτονος	ἀστυγείτονος	ἀστυγείτονος	ἀστυγείτων		n
1@πόλεως	πόλεως	πόλεως	πόλις		n
1@μει-	μει-	μει-			n
1@ράκιον	ράκιον	ράκιον			n
1@ὡραῖον	ὡραῖον	ὡραῖον	ὡραῖος		n
1@ἀπειλῶν	ἀπειλῶν	ἀπειλῶν	ἀπειλέω		n
1@πόλεμον	πόλεμον	πόλεμον	πόλεμος		n
1@εἰ	εἰ	εἰ	εἰ		n
1@μὴ	μὴ	μή	μή		n
1@λάβοι	λάβοι	λάβοι	λαμβάνω		n
1@ἐδέξατο	ἐδέξατο	ἐδέξατο	δέχομαι		n
1@τὸν	τὸν	τόν	ὁ		n
1@πόλεμον[2]	πόλεμον	πόλεμον	πόλεμος		n
1@ἡ	ἡ	ἡ	ὁ		n
1@πόλις	πόλις	πόλις	πόλις		n
1@ἐπῆλθεν	ἐπῆλθεν	ἐπῆλθεν	ἐπέρχομαι		n
1@ὁ	ὁ	ὁ	ὁ		n
1@τύ-	τύ-	τύ-			n
1@ραννος[2]	ραννος	ραννος			n
1@πολιορκουμένης	πολιορκουμένης	πολιορκουμένης	πολιορκέω		n
1@τῆς	τῆς	τῆς	ὁ		n
1@πόλεως[2]	πόλεως	πόλεως	πόλις		n
1@ὁ[2]	ὁ	ὁ	ὁ		n
1@πατὴρ	πατὴρ	πατήρ	πατήρ		n
1@ἀποκτείνας	ἀποκτείνας	ἀποκτείνας	ἀποκτείνω		n
1@τὸ[2]	τὸ	τό	ὁ		n
1@μειράκιον	μειράκιον	μειράκιον	μειράκιον		n
1@ἔρριψεν	ἔρριψεν	ἔρριψεν	ῥίπτω		n
1@ἀπὸ	ἀπὸ	ἀπό	ἀπό		n
1@τοῦ	τοῦ	τοῦ	ὁ		n
1@τεί-	τεί-	τεί-			n
1@χους	χους	χους			n
1@ἀπελθόντος	ἀπελθόντος	ἀπελθόντος	ἀπέρχομαι		n
1@τοῦ[2]	τοῦ	τοῦ	ὁ		n
1@τυράννου	τυράννου	τυράννου	τύραννος		n
1@κρίνεται	κρίνεται	κρίνεται	κρίνω		n
1@φόνου	φόνου	φόνου	φόνος		n
1@Ἡ	Ἡ	ἡ	ὁ		n
