subref	form	norm	lemma	tag	curated
1.1@Σημεῖα	Σημεῖα	σημεῖα			n
1.1@ὑδάτων	ὑδάτων	ὑδάτων			n
1.1@καὶ	καὶ	καί			n
1.1@πνευμάτων	πνευμάτων	πνευμάτων			n
1.1@καὶ[2]	καὶ	καί			n
1.1@χειμώνων	χειμώνων	χειμώνων			n
1.1@καὶ[3]	καὶ	καί			n
1.1@εὐδιῶν	εὐδιῶν	εὐδιῶν			n
1.1@ὧδε	ὧδε	ὧδε			n
1.1@ἐγράψαμεν	ἐγράψαμεν	ἐγράψαμεν			n
1.1@καθʼ	καθʼ	καθʼ			n
1.1@ὅσον	ὅσον	ὅσον			n
1.1@ἦν	ἦν	ἦν			n
1.1@ἐφικτὸν	ἐφικτὸν	ἐφικτόν			n
1.1@ἃ	ἃ	ἅ			n
1.1@μὲν	μὲν	μέν			n
1.1@αὐτοὶ	αὐτοὶ	αὐτοί			n
1.1@προσκοπήσαντες	προσκοπήσαντες	προσκοπήσαντες			n
1.1@ἃ[2]	ἃ	ἅ			n
1.1@δὲ	δὲ	δέ			n
1.1@παρʼ	παρʼ	παρʼ			n
1.1@ἑτέρων	ἑτέρων	ἑτέρων			n
1.1@οὐκ	οὐκ	οὐ			n
1.1@ἀδοκίμων	ἀδοκίμων	ἀδοκίμων			n
1.1@λαβόντες	λαβόντες	λαβόντες			n
1.1@Τὰ	Τὰ	τά			n
1.1@μὲν[2]	μὲν	μέν			n
1.1@οὖν	οὖν	οὖν			n
1.1@ἐπὶ	ἐπὶ	ἐπί			n
1.1@τοῖς	τοῖς	τοῖς			n
1.1@ἄστροις	ἄστροις	ἄστροις			n
1.1@δυομένοις	δυομένοις	δυομένοις			n
1.1@καὶ[4]	καὶ	καί			n
1.1@ἀνατέλλουσιν	ἀνατέλλουσιν	ἀνατέλλουσιν			n
1.1@ἐκ	ἐκ	ἐκ			n
1.1@τῶν	τῶν	τῶν			n
1.1@ἀστρονομικῶν	ἀστρονομικῶν	ἀστρονομικῶν			n
1.1@δεῖ	δεῖ	δεῖ			n
1.1@λαμβάνειν	λαμβάνειν	λαμβάνειν			n
1.2@Εἰσὶ	Εἰσὶ	εἰσί			n
1.2@δὲ	δὲ	δέ			n
1.2@δύσεις	δύσεις	δύσεις			n
1.2@διτταί	διτταί	διτταί			n
1.2@οἵ	οἵ	οἵ			n
1.2@τε	τε	τέ			n
1.2@γὰρ	γὰρ	γάρ			n
1.2@ἀφαυ	ἀφαυ	ἀφαυ			n
1.2@νισμοὶ	νισμοὶ	νισμοί			n
1.2@δύσεις[2]	δύσεις	δύσεις			n
1.2@εἰσί	εἰσί	εἰσί			n
1.2@τοῦτο	τοῦτο	τοῦτο			n
1.2@δέ	δέ	δέ			n
1.2@ἐστιν	ἐστιν	ἐστίν			n
1.2@ὅταν	ὅταν	ὅταν			n
1.2@ἅμα	ἅμα	ἅμα			n
1.2@συνδύνῃ	συνδύνῃ	συνδύνῃ			n
1.2@τῷ	τῷ	τῷ			n
1.2@ἡλίῳ	ἡλίῳ	ἡλίῳ			n
1.2@τὸ	τὸ	τό			n
1.2@ἄστρον	ἄστρον	ἄστρον			n
1.2@καὶ	καὶ	καί			n
1.2@ὅταν[2]	ὅταν	ὅταν			n
1.2@ἀνατέλλοντος	ἀνατέλλοντος	ἀνατέλλοντος			n
1.2@δύνῃ[2]	δύνῃ	δύνῃ			n
1.2@Ὁμοίως	Ὁμοίως	ὁμοίως			n
1.2@δὲ[2]	δὲ	δέ			n
1.2@καὶ[2]	καὶ	καί			n
1.2@ἀνατολαὶ	ἀνατολαὶ	ἀνατολαί			n
1.2@διτταὶ	διτταὶ	διτταί			n
1.2@αἱ	αἱ	αἱ			n
1.2@μὲν	μὲν	μέν			n
1.2@ἑῷοι	ἑῷοι	ἑῷοι			n
1.2@ὅταν[3]	ὅταν	ὅταν			n
1.2@προανατέλλῃ	προανατέλλῃ	προανατέλλῃ			n
1.2@τοῦ[2]	τοῦ	τοῦ			n
1.2@ἡλίου	ἡλίου	ἡλίου			n
1.2@τὸ[2]	τὸ	τό			n
1.2@ἄστρον[2]	ἄστρον	ἄστρον			n
1.2@αἱ[2]	αἱ	αἱ			n
1.2@δʼ	δʼ	δʼ			n
1.2@ἀκρόνυχοι	ἀκρόνυχοι	ἀκρόνυχοι			n
1.2@ὅταν[4]	ὅταν	ὅταν			n
1.2@ἅμα[2]	ἅμα	ἅμα			n
1.2@δυομένῳ	δυομένῳ	δυομένῳ			n
1.2@ἀνατέλλῃ	ἀνατέλλῃ	ἀνατέλλῃ			n
1.2@Αἱ	Αἱ	αἱ			n
1.2@μὲν[2]	μὲν	μέν			n
1.2@οὖν	οὖν	οὖν			n
1.2@τοῦ[3]	τοῦ	τοῦ			n
1.2@ἀρκτούρου	ἀρκτούρου	ἀρκτούρου			n
1.2@λεγόμεναι	λεγόμεναι	λεγόμεναι			n
1.2@ἀνατολαὶ[2]	ἀνατολαὶ	ἀνατολαί			n
1.2@ἀμφοτέρως	ἀμφοτέρως	ἀμφοτέρως			n
1.2@συμβαίνουσιν	συμβαίνουσιν	συμβαίνουσιν			n
1.2@ἡ[3]	ἡ	ἡ			n
1.2@μὲν[3]	μὲν	μέν			n
1.2@γὰρ[2]	γὰρ	γάρ			n
1.2@τοῦ[4]	τοῦ	τοῦ			n
1.2@χειμῶνος	χειμῶνος	χειμῶνος			n
1.2@ἀκρόνυχός	ἀκρόνυχός	ἀκρόνυχος			n
