subref	form	norm	lemma	tag	curated
1@XXIII	XXIII	xxiii			n
1@Ἐκδοθεὶς	Ἐκδοθεὶς	ἐκδοθείς			n
1@Φιλίππῳ	Φιλίππῳ	φιλίππῳ	Φίλιππος		n
1@Δημοσθένης	Δημοσθένης	δημοσθένης	Δημοσθένης		n
1@καὶ	καὶ	καί	καί		n
1@ἀφεθεὶς	ἀφεθεὶς	ἀφεθείς	ἀφίημι		n
1@μὴ	μὴ	μή	μή		n
1@πολιτευόμενος	πολιτευόμενος	πολιτευόμενος	πολιτεύω		n
1@κρίνεται	κρίνεται	κρίνεται	κρίνω		n
1@δημοσίᾳ	δημοσίᾳ	δημοσίᾳ	δημόσιος		n
1@Δημοσθένης[2]	Δημοσθένης	δημοσθένης			n
1@RIV	RIV	riv			n
1@280	280	280			n
1@Ὤιμην	Ὤιμην	ὤιμην			n
1@μὲν	μὲν	μέν	μέν		n
1@ἔγωγε	ἔγωγε	ἔγωγε			n
1@ὦ	ὦ	ὦ	ὦ		n
1@ἄνδρες	ἄνδρες	ἄνδρες	ἀνήρ		n
1@Ἀθηναῖοι	Ἀθηναῖοι	ἀθηναῖοι			n
1@τῷ	τῷ	τῷ	τῷ		n
1@5	5	5			n
1@διὰ	διὰ	διά	διά		n
1@τὴν	τὴν	τήν	ὁ		n
1@πολυπραγμοσύνην	πολυπραγμοσύνην	πολυπραγμοσύνην	πολυπραγμοσύνη		n
1@τὴν[2]	τὴν	τήν	ὁ		n
1@ἐπὶ	ἐπὶ	ἐπί	ἐπί		n
1@τοῦ	τοῦ	τοῦ	ὁ		n
1@λέγειν	λέγειν	λέγειν	λέγω		n
1@τῶν	τῶν	τῶν	ὁ		n
1@ἐσχάτων	ἐσχάτων	ἐσχάτων			n
1@κινδύνων	κινδύνων	κινδύνων	κίνδυνος		n
1@πεπειραμένῳ	πεπειραμένῳ	πεπειραμένῳ			n
1@μηδὲν	μηδὲν	μηδέν			n
1@ἀσφαλέστερον	ἀσφαλέστερον	ἀσφαλέστερον	ἀσφαλής		n
1@εἶναι	εἶναι	εἶναι	εἰμί		n
1@σιωπῆς	σιωπῆς	σιωπῆς	σιωπή		n
1@ἐμοὶ	ἐμοὶ	ἐμοί			n
1@δὲ[2]	δὲ	δέ	δέ		n
1@οὐδαμόθεν	οὐδαμόθεν	οὐδαμόθεν	οὐδαμόθεν		n
1@ἦν	ἦν	ἦν	εἰμί		n
1@ἀφαμαρτεῖν	ἀφαμαρτεῖν	ἀφαμαρτεῖν			n
1@αἰ-	αἰ-	αἰ-			n
1@τίας	τίας	τίας			n
1@εἰ	εἰ	εἰ	εἰ		n
1@μὴ[2]	μὴ	μή	μή		n
1@μόνον	μόνον	μόνον	μόνος		n
1@πολιτευόμενος[2]	πολιτευόμενος	πολιτευόμενος	πολιτεύω		n
1@ἐξεδόθην	ἐξεδόθην	ἐξεδόθην			n
1@ὑφ	ὑφ	ὑφ			n
1@ὑμῶν	ὑμῶν	ὑμῶν	ὑμός		n
1@ἀλλὰ	ἀλλὰ	ἀλλά	ἀλλά		n
1@καὶ[2]	καὶ	καί	καί		n
1@τούτου	τούτου	τούτου	οὗτος		n
1@παυσάμενος	παυσάμενος	παυσάμενος	παύω		n
1@κρίνομαι	κρίνομαι	κρίνομαι	κρίνω		n
1@ὥστε	ὥστε	ὥστε	ὥστε		n
1@μοι	μοι	μοι			n
1@και-	και-	και-			n
1@10	10	10			n
1@νοῦ	νοῦ	νοῦ	νόος		n
1@τινος	τινος	τινός			n
1@εἴ	εἴ	εἴ	εἰ		n
1@τις	τις	τὶς	τις		n
1@ἦν[2]	ἦν	ἦν	εἰμί		n
1@καὶ[3]	καὶ	καί			n
1@τρίτου	τρίτου	τρίτου			n
1@δεῖν	δεῖν	δεῖν			n
1@βίου	βίου	βίου			n
1@παρὰ	παρὰ	παρά			n
1@τοὺς	τοὺς	τούς			n
1@Η	Η	η			n
1@Codex	Codex	codex			n
1@Hierosolymitanus	Hierosolymitanus	hierosolymitanus			n
1@S	S	s			n
1@Sepuleri	Sepuleri	sepuleri			n
1@107	107	107			n
1@V[2]	V	v			n
1@Vaticanus	Vaticanus	vaticanus			n
1@gr	gr	gr			n
1@940	940	940			n
1@Va[2]	Va	va			n
1@Vaticanus[2]	Vaticanus	vaticanus			n
1@gr[2]	gr	gr			n
1@82	82	82			n
1@Β	Β	β			n
1@Barberinus	Barberinus	barberinus			n
1@II[3]	II	ii			n
1@41	41	41			n
1@Par	Par	par			n
1@Parisinus	Parisinus	parisinus			n
1@gr[3]	gr	gr			n
1@3019	3019	3019			n
1@Ma	Ma	ma			n
1@Matritensis	Matritensis	matritensis			n
1@4679	4679	4679			n
1@olim	olim	olim			n
1@N-49	N-49	n-49			n
1@Ρ	Ρ	ρ			n
