subref	form	norm	lemma	tag	curated
1@διὰ	διὰ	διά			n
1@τί	τί	τί			n
1@τὴν	τὴν	τήν			n
1@γαμουμένην	γαμουμένην	γαμουμένην			n
1@ἅπτεσθαι	ἅπτεσθαι	ἅπτεσθαι			n
1@πυρὸς	πυρὸς	πυρός			n
1@καὶ	καὶ	καί			n
1@ὕδατος	ὕδατος	ὕδατος			n
1@κελεύουσι	κελεύουσι	κελεύουσι			n
1@πότερον	πότερον	πότερον			n
1@τούτων	τούτων	τούτων			n
1@ὡς	ὡς	ὡς			n
1@ἐν	ἐν	ἐν			n
1@στοιχείοις	στοιχείοις	στοιχείοις			n
1@καὶ[2]	καὶ	καί			n
1@ἀρχαῖς	ἀρχαῖς	ἀρχαῖς			n
1@τὸ	τὸ	τό			n
1@μὲν	μὲν	μέν			n
1@ἄρρεν	ἄρρεν	ἄρρεν			n
1@ἐστὶ	ἐστὶ	ἐστί			n
1@τὸ[2]	τὸ	τό			n
1@δὲ	δὲ	δέ			n
1@θῆλυ	θῆλυ	θῆλυ			n
1@καὶ[3]	καὶ	καί			n
1@τὸ[3]	τὸ	τό			n
1@μὲν[2]	μὲν	μέν			n
1@ἀρχὰς	ἀρχὰς	ἀρχάς			n
1@κινήσεως	κινήσεως	κινήσεως			n
1@ἐνίησι	ἐνίησι	ἐνίησι			n
1@τὸ[4]	τὸ	τό			n
1@δʼ	δʼ	δʼ			n
1@ὑποκειμένου	ὑποκειμένου	ὑποκειμένου			n
1@καὶ[4]	καὶ	καί			n
1@ὕλης	ὕλης	ὕλης			n
1@δύναμιν	δύναμιν	δύναμιν			n
1@ἤ	ἤ	ἤ			n
1@διότι	διότι	διότι			n
1@τὸ[5]	τὸ	τό			n
1@πῦρ	πῦρ	πῦρ			n
1@καθαίρει	καθαίρει	καθαίρει			n
1@καὶ[5]	καὶ	καί			n
1@τὸ[6]	τὸ	τό			n
1@ὕδωρ	ὕδωρ	ὕδωρ			n
1@ἁγνίζει	ἁγνίζει	ἁγνίζει			n
1@δεῖ	δεῖ	δεῖ			n
1@δὲ[2]	δὲ	δέ			n
1@καθαρὰν	καθαρὰν	καθαράν			n
1@καὶ[6]	καὶ	καί			n
1@ἁγνὴν	ἁγνὴν	ἁγνήν			n
1@διαμένειν	διαμένειν	διαμένειν			n
1@τὴν[2]	τὴν	τήν			n
1@γαμηθεῖσαν	γαμηθεῖσαν	γαμηθεῖσαν			n
1@ἢ	ἢ	ἤ			n
1@ὅτι	ὅτι	ὅτι			n
1@καθάπερ	καθάπερ	καθάπερ			n
1@τὸ[7]	τὸ	τό			n
1@πῦρ[2]	πῦρ	πῦρ			n
1@χωρὶς	χωρὶς	χωρίς			n
1@ὑγρότητος	ὑγρότητος	ὑγρότητος			n
1@ἄτροφόν	ἄτροφόν	ἄτροφον			n
1@ἐστι	ἐστι	ἐστί			n
1@καὶ[7]	καὶ	καί			n
1@ξηρὸν	ξηρὸν	ξηρόν			n
1@τὸ[8]	τὸ	τό			n
1@δὲ[3]	δὲ	δέ			n
1@ὕδωρ[2]	ὕδωρ	ὕδωρ			n
1@ἄνευ	ἄνευ	ἄνευ			n
1@θερμότητος	θερμότητος	θερμότητος			n
1@ἄγονον	ἄγονον	ἄγονον			n
1@καὶ[8]	καὶ	καί			n
1@ἀργόν	ἀργόν	ἀργόν			n
1@οὕτω	οὕτω	οὕτω			n
1@καὶ[9]	καὶ	καί			n
1@τὸ[9]	τὸ	τό			n
1@ἄρρεν[2]	ἄρρεν	ἄρρεν			n
1@ἀδρανὲς	ἀδρανὲς	ἀδρανές			n
1@καὶ[10]	καὶ	καί			n
1@τὸ[10]	τὸ	τό			n
1@θῆλυ[2]	θῆλυ	θῆλυ			n
1@χωρὶς[2]	χωρὶς	χωρίς			n
1@ἀλλήλων	ἀλλήλων	ἀλλήλων			n
1@ἡ	ἡ	ἡ			n
1@δὲ[4]	δὲ	δέ			n
1@σύνοδος	σύνοδος	σύνοδος			n
1@ἀμφοῖν	ἀμφοῖν	ἀμφοῖν			n
1@ἐπιτελεῖ	ἐπιτελεῖ	ἐπιτελεῖ			n
